#id zspec zflag zphotz ra dec mag_sel
837259 0.8821 3.5 0.877 150.408615 2.511498 22.44
847218 0.5378 3.5 0.465 149.86496 2.639345 22.03
837288 9.9999 20 0.246 150.403931 2.57714 20.66
837271 0.8258 4.5 0.826 150.407104 2.500616 21.64
837324 0.1225 3.5 0.136 150.397217 2.475386 19.99
837326 0.8909 1.5 0.84 150.396881 2.505215 21.61
814493 0.7676 9.5 0.724 149.549103 1.839286 22.3
837386 0.6191 4.5 0.619 150.385818 2.473601 21.28
837375 0.4577 3.5 0.398 150.388992 2.487498 22.46
837487 0.36 3.5 0.419 150.368149 2.617923 22
837496 0.9789 3.5 0.891 150.365875 2.534488 22.17
837512 0.4265 1.1 0.246 150.363235 2.569491 21.32
837522 0 1.4 0.097 150.362137 2.466849 18.95
837584 9.9999 0 0.415 150.348694 2.621622 21.66
837651 0 4.4 0.147 150.334457 2.527383 21.21
837679 0.7039 3.5 0.694 150.330627 2.620788 22.15
837683 0.3511 1.5 0.426 150.329208 2.481184 22.22
837686 0 23.4 0.826 150.329025 2.490338 20.75
837569 0.5495 2.5 0.636 150.351471 2.619632 22.22
837591 9.9999 0 1.191 150.347153 2.491819 22.41
837602 0.376 22.5 0.408 150.345276 2.624554 19.79
837881 0.1229 3.5 0.125 150.296661 2.482562 22.48
837798 0.9149 9.5 0.91 150.311096 2.481056 22.43
837805 0.7804 3.5 0.785 150.309601 2.542933 22.3
837811 0.6752 4.5 0.707 150.308517 2.596055 20.75
840036 0.7555 2.5 0.741 149.916763 2.469642 22.37
840479 9.9999 0 0.391 149.832916 2.618982 22.36
840494 9.9999 0 0.436 149.828613 2.47877 21.58
840500 0.756 1.5 0.759 149.827377 2.590096 22.36
840505 0.1018 3.5 0.127 149.826157 2.600237 17.51
814770 0.8697 2.5 0.853 149.484238 1.898306 21.69
840552 0.7349 3.5 0.669 149.818558 2.592891 21.04
845468 0.6487 1.5 0.648 150.194656 2.760634 21.41
840553 0.1255 4.1 0.025 149.817673 2.553154 18.33
840556 0.1658 3.5 0.191 149.817123 2.604465 21.89
840594 0.6686 2.5 0.677 149.807678 2.522423 21.01
840625 0.1238 3.5 0.086 149.797501 2.474701 20.59
840710 0.6975 3.5 0.711 149.781754 2.611593 21.82
840712 0.2213 4.5 0.24 149.779175 2.607994 19.86
847722 0.7988 2.5 0.781 149.750946 2.656036 22.24
840738 0.4916 4.1 1.558 149.774002 2.483592 21.6
840739 9.9999 0 0.083 149.773972 2.606101 21.65
840791 0.6751 3.5 0.615 149.761414 2.541934 21.26
840794 0.6708 4.5 0.677 149.761139 2.460728 20
840810 0.547 3.5 0.533 149.756134 2.609316 22.11
844714 0.3071 3.5 0.31 150.358673 2.697017 19.83
840823 0.4778 3.5 0.465 149.752609 2.475849 19.91
840826 0.4545 4.5 0.433 149.75148 2.528749 21.52
840834 0.4914 3.5 0.473 149.749115 2.578768 21.48
840899 0.8583 1.5 0.844 149.734863 2.491719 21.15
840901 0.4918 4.5 0.488 149.734329 2.591063 21.71
840904 0.857 2.5 0.858 149.73378 2.473257 21.53
840926 0.6737 4.5 0.624 149.729034 2.513354 21.86
840933 0.8587 2.5 0.844 149.727814 2.491227 21.35
840958 0.9855 4.5 0.877 149.723526 2.505987 22.16
817438 0.1666 3.5 0.097 150.336441 1.993872 22.27
840985 0.4928 1.5 0.48 149.717422 2.494252 21.59
840987 0.498 3.5 0.514 149.717377 2.489528 20.18
841011 0.9724 9.3 0.963 149.711441 2.459608 21.84
841013 0.487 2.5 0.465 149.711288 2.61315 21.93
817667 0.7122 4.5 0.702 150.292297 2.045639 22.39
841017 0.3813 4.5 0.333 149.710617 2.470746 21.54
841041 0.973 21.5 0.867 149.705826 2.504526 21.54
841052 0.4914 3.5 0.499 149.704361 2.558531 21.9
841054 0.2726 4.5 0.29 149.704041 2.625538 19.74
841090 0.474 3.5 0.447 149.696106 2.565382 22.07
841114 0.4762 2.5 0.465 149.692032 2.557321 21.58
841120 0.6118 4.5 0.599 149.690445 2.581621 21.03
841141 0.478 3.5 0.477 149.68718 2.520766 20.94
839328 0.3491 4.5 0.353 150.034958 2.46822 20.81
841162 2.7891 1.1 0.495 149.681915 2.467126 21.38
839542 0.3438 2.5 0.346 149.994751 2.491508 20.82
839601 0.7235 2.1 0.206 149.984528 2.485536 21.86
839338 0.3761 3.5 0.394 150.03299 2.502934 20.02
839373 0.748 4.5 0.746 150.027908 2.552004 20.14
817693 0.7439 3.5 0.767 150.286774 2.070407 21.8
839466 0.0789 23.5 0.102 150.009827 2.589358 18.16
839397 0.2645 3.5 0.262 150.024338 2.542796 21.01
839465 0.2208 3.5 0.224 150.010086 2.473748 18.16
839471 0.7331 1.5 0.767 150.009399 2.526685 21.88
817763 0.3351 4.5 0.343 150.273087 2.107871 21.18
840105 0.7268 3.5 0.698 149.908386 2.475521 21.93
839651 0.2191 2.5 0.221 149.974579 2.535122 18.89
839652 0.5062 23.5 0.503 149.974548 2.557559 21.48
839654 1.4454 9.5 1.391 149.974228 2.49681 22
817998 0.231 1.5 0.159 150.21701 2.107354 21.54
839668 9.9999 0 0.759 149.972153 2.487905 21.79
839684 0.3093 3.5 0.313 149.968674 2.583232 19.79
839688 0.3433 3.5 0.37 149.967697 2.618598 19.28
839696 0.3474 3.5 0.336 149.966888 2.474778 21.78
839698 0.5295 2.5 0.529 149.966125 2.501351 20.67
840248 0.6973 2.5 0.669 149.881973 2.574487 20.65
840263 9.9999 0 0.346 149.879059 2.557529 21.72
839715 0.7329 3.5 0.746 149.963593 2.610726 21.09
819471 0.6412 2.5 0.599 149.893478 2.084821 22.38
801138 0.5183 3.5 0.537 150.223755 1.614261 21.85
839716 0.6023 2.1 0.356 149.963547 2.55829 21.87
839719 9.9999 20 0.948 149.963074 2.613115 21.64
839742 0.5479 4.5 0.518 149.957443 2.53007 21.39
839751 1.4577 11.4 0.611 149.955612 2.502021 22.11
803018 0.3629 3.5 0.38 150.770462 1.639279 22.34
839752 0.2478 4.5 0.24 149.955246 2.607409 22.16
840270 0.2209 3.5 0.246 149.878128 2.585013 22.03
840297 0.7321 3.5 0.648 149.873047 2.521949 21.71
840283 0.7007 2.5 0.715 149.876297 2.591614 22.19
800075 0.1721 4.5 0.182 150.766983 1.61727 20.37
840298 9.9999 0 0.268 149.873016 2.469785 22.39
840301 0 23.4 -1 149.872665 2.570936 14.11
839774 0.3089 3.5 0.316 149.951553 2.564539 21.73
839776 0.7385 3.5 0.767 149.951218 2.483048 20.94
819479 0.7517 3.5 0.75 149.890701 2.089932 22.5
839794 0.6645 3.5 0.665 149.948441 2.597493 21.78
839821 1.0266 3.5 1.023 149.944885 2.493523 20.98
840336 0 24.4 0.611 149.863327 2.472643 19.02
840338 0.8908 2.5 0.881 149.863113 2.544727 20.88
840343 0.7362 3.5 0.799 149.862457 2.548482 20.62
840360 0.7027 3.5 0.673 149.858673 2.622212 22.21
840361 0.3586 3.5 0.366 149.858459 2.591915 18.65
839901 9.9999 0 0.384 149.933502 2.623357 21.95
839906 0.7301 2.5 0.694 149.93306 2.497895 21.44
840380 9.9999 0 0.948 149.854568 2.57683 22.16
840382 0.1245 2.5 0.139 149.854187 2.529393 21.25
840396 0.3593 3.5 0.333 149.850098 2.592497 20.55
801501 0.6243 1.5 0.619 150.078156 1.624139 21.27
840397 0.265 4.1 0.412 149.849777 2.529188 20.94
840401 0.7394 2.5 0.767 149.848297 2.617949 21.97
840404 0.2113 4.5 0.173 149.847824 2.543436 22.07
839921 0.3401 3.5 0.384 149.929596 2.596312 22
839996 0.2499 2.5 0.271 149.921158 2.489084 22.3
840456 0.4914 3.5 0.495 149.837128 2.462983 21.23
840470 0.7329 2.5 0.698 149.835251 2.517288 21.94
840413 0.8004 3.5 0.763 149.846313 2.551212 22.01
845710 0.7248 1.5 0.681 150.150742 2.705104 22.41
849641 0.4716 1.5 0.564 150.631134 2.807503 21.81
845952 0.2515 3.1 0.398 150.106583 2.784485 19.13
845416 0.3355 3.5 0.363 150.209198 2.755367 22.42
845425 0.1086 4.5 0.094 150.206757 2.639998 20.62
845839 0.7335 2.5 0.707 150.126923 2.765379 21.65
845867 9.9999 0 0.429 150.121338 2.779592 22.37
845894 9.9999 0 0.339 150.117477 2.626629 22.19
845990 0.2518 4.5 0.268 150.102142 2.779864 19.84
845995 0.4725 2.5 0.518 150.101242 2.743999 21.64
846058 0.482 1.1 0.03 150.090424 2.691616 22.25
845719 0.2808 3.5 0.24 150.147995 2.674401 20.32
845873 0.6978 3.5 0.656 150.120178 2.781766 21.73
845904 0.4703 3.5 0.491 150.115585 2.743057 22.16
846139 9.9999 0 0.978 150.077621 2.73968 22.24
846145 0.5513 3.5 0.576 150.075928 2.642096 21.07
846239 0.4368 13.4 0.763 150.060638 2.647964 20.78
846298 0.6963 4.5 0.673 150.049301 2.750233 20.72
845949 0.352 1.5 0.426 150.106735 2.679321 21.86
845954 0.1869 4.5 0.197 150.106491 2.652988 20.99
846003 0.5174 2.5 0.48 150.099442 2.643316 21.48
846485 0.6983 3.5 0.66 150.014297 2.740025 21.35
846516 0.581 2.1 0.91 150.008408 2.704555 20.88
846209 0.6933 3.5 0.644 150.066605 2.642534 22
846428 0.1065 4.4 -1 150.027008 2.689546 20
846497 0.7687 4.5 0.741 150.012161 2.776175 20.45
846639 0.5381 3.5 0.576 149.986572 2.671701 21.73
846667 0.7396 4.5 0.702 149.979538 2.731883 22.33
846692 0.4402 4.5 0.398 149.975739 2.647785 20.09
846730 0.7366 9.5 0.772 149.968933 2.765944 22.09
846780 0.4051 4.5 0.394 149.960297 2.76165 21.9
846803 0.8932 3.5 0.853 149.953064 2.660464 21.74
846543 0.9827 2.5 0.988 150.002365 2.717428 22.49
846673 9.9999 0 0.929 149.978775 2.681538 21.73
846694 0.679 3.5 0.673 149.975708 2.712773 20.75
846725 0 23.4 0.025 149.970306 2.667877 20.89
846729 9.9999 0 0.812 149.969208 2.771701 22.42
847588 0 3.4 0.097 149.780823 2.662755 18.63
847158 0.4755 3.5 0.455 149.879654 2.663473 20.39
847171 0.6959 4.5 0.707 149.876526 2.65454 21.96
847224 0.8987 3.5 0.91 149.863556 2.636489 22.5
847225 0.9984 2.5 0.988 149.863464 2.685526 22.48
847770 0.273 4.5 0.246 149.739075 2.667326 22.27
847773 1.0077 9.5 0.978 149.738571 2.63956 22.39
845085 0.8955 4.5 0.858 150.276245 2.705158 21.68
845156 9.9999 0 0.38 150.264801 2.738947 22.24
843446 0.999 4.5 1.018 150.608002 2.682366 22.07
843526 0.8193 2.1 0.652 150.590561 2.698502 20.94
844163 0.6098 3.5 0.599 150.467194 2.705255 21.56
844805 0.6627 3.5 0.669 150.343765 2.630814 21.95
843610 0.8942 1.1 1.089 150.571732 2.735376 22.14
845529 0.9242 9.1 0.728 150.184448 2.663118 22.03
844708 0.3974 3.5 0.391 150.359299 2.660503 19.66
843817 0.8842 1.5 0.953 150.530411 2.775013 22.33
844584 0.2837 3.5 0.284 150.383545 2.749701 21.04
843819 0.9301 22.5 0.993 150.530273 2.628071 22.15
844712 0.4736 4.5 0.469 150.358673 2.641377 21.71
844780 0.3599 4.1 0.544 150.347717 2.636732 21.19
843855 0.1926 4.5 0.188 150.525253 2.749876 22.33
843873 0.5582 2.5 0.525 150.521057 2.656189 20.66
844808 0.8994 3.5 0.872 150.343033 2.683388 22.17
844093 0.7957 3.5 0.737 150.481506 2.709524 21.93
844046 1.0302 9.5 1.1 150.490982 2.700321 22.43
844059 0.2231 4.5 0.215 150.489197 2.645391 19.15
848682 0.471 4.5 0.477 149.506271 2.687569 20.27
844100 0.3964 3.5 0.415 150.480637 2.663369 21.87
844870 0.5279 3.5 0.518 150.330307 2.651306 20.28
844874 0.5017 3.5 0.521 150.329071 2.696139 20.98
844205 0.2189 4.5 0.224 150.457245 2.69524 20.67
844302 0.6604 3.5 0.66 150.440521 2.680836 21.14
845042 9.9999 0 0.707 150.284698 2.699495 22.05
844337 0.5614 1.1 1.089 150.432068 2.683396 22.06
844245 0.4647 4.5 0.518 150.449951 2.752771 22.09
844254 0.8761 3.5 0.877 150.448486 2.699622 22.35
845204 0.3695 3.5 0.377 150.254578 2.689344 19.75
845080 0.9829 9.5 0.943 150.27774 2.765877 22.41
845090 9.9999 20 0.759 150.27562 2.738239 22.36
845144 0 3.4 0.136 150.265961 2.692872 20.96
844587 0.123 9.5 0.125 150.382889 2.762969 21.55
900143 0.7364 1.4 -1 149.609146 2.740569 20.4
844612 0.4299 3.5 0.429 150.377365 2.628324 22.02
845159 0.2664 4.5 0.258 150.264328 2.669757 20.43
802607 0.4595 3.5 0.429 149.56926 1.622049 19.46
845203 0.6786 3.5 0.64 150.254593 2.721029 22.23
845207 0.3987 23.5 0.419 150.254395 2.704251 20.14
844590 0.3705 4.5 0.363 150.382278 2.669011 20.92
845229 0.3995 2.5 0.415 150.25 2.703988 20.24
845265 0.6962 2.5 0.759 150.24263 2.658517 21.84
845281 0.1206 2.1 0.008 150.238998 2.686731 18.22
803019 0.3882 2.5 0.401 150.770432 1.698195 19.74
844733 0.746 2.5 0.665 150.355911 2.748518 22.01
844739 0.9791 1.5 0.953 150.354675 2.751814 21.58
844755 2.7543 13.4 0.142 150.351395 2.678237 20.96
845231 0.6091 4.5 0.568 150.249725 2.707263 20.11
844756 0.4636 4.5 0.462 150.351349 2.752285 19.51
844762 0.7499 4.5 0.677 150.350464 2.651572 21.43
844783 0.5277 4.5 0.51 150.347336 2.6767 21.39
844801 0.3961 2.5 0.405 150.344177 2.659372 21.68
845324 0.5266 3.5 0.525 150.227966 2.630593 21.6
845434 0.5353 3.5 0.529 150.205353 2.696095 20.92
844912 0.5031 21.5 0.491 150.320465 2.693969 21.49
844919 0.396 3.5 0.408 150.318161 2.698224 20.27
844999 0.9246 1.5 0.9 150.296127 2.653724 22.33
845352 0.0915 9.3 0.116 150.222672 2.68882 20.71
802777 0.3102 3.5 0.29 149.473068 1.623854 20.57
845030 0.6101 3.5 0.619 150.288818 2.792294 21.67
845180 0 3.4 0.043 150.260529 2.726337 21.29
845465 0.124 4.5 0.136 150.195541 2.747855 18.2
845479 0.2507 4.5 0.212 150.193542 2.653341 19.47
803134 0.5409 4.5 0.599 150.731171 1.76631 20.74
845157 9.9999 0 0.595 150.264755 2.74217 20.89
845190 0.2673 2.5 0.246 150.25882 2.653692 21.87
845222 0.6621 3.5 0.707 150.250824 2.676148 21.4
845758 9.9999 0 0.188 150.141663 2.630903 21.31
819003 0.2573 4.5 0.215 150.007812 2.053079 22.5
845776 0.3458 2.5 0.343 150.138672 2.712743 20.84
845339 0.2695 3.5 0.268 150.224808 2.64964 19.92
845344 0.2676 2.5 0.255 150.224564 2.65946 21.14
845690 0.4804 3.5 0.473 150.154236 2.633866 20.29
845609 0.7253 1.5 0.707 150.169754 2.734133 21.89
848304 0.4821 4.5 0.465 149.595901 2.652251 19.52
848377 0 24.4 0.484 149.575226 2.678677 18.68
852320 1.1236 9.5 1.089 149.70462 2.812807 22.26
852353 0.491 2.5 0.495 149.693497 2.801069 20.7
818370 0.7509 3.5 0.741 150.14296 2.037949 21.47
910032 1.0179 1.4 -1 149.756042 2.404085 21.57
900111 0.607 3.5 0.599 149.669296 2.826522 19.75
920012 0.6724 4.1 2.872 150.175125 2.435674 22.41
950032 0.3143 3.1 0.105 149.957336 2.135291 22.18
700571 0 4.4 0.781 150.123367 2.109298 22.48
950034 1.1294 3.1 1.338 150.56221 2.313601 22
950041 1.8306 1.1 0.533 150.106247 2.397213 20.78
960004 0.8267 9.5 0.817 150.103546 2.132889 22.43
700521 0.9849 1.1 0.433 150.255112 2.115362 22.33
803376 0.4615 4.5 0.455 150.675415 1.782295 22.1
700526 0.4612 2.1 0.821 150.349777 1.981473 21.63
700593 0.3719 4.5 0.38 149.951141 1.974875 22.5
700598 9.9999 0 0.37 149.907654 2.009565 22.46
700649 0.6601 2.1 0.142 149.891769 2.015049 22.4
849670 0.5047 4.5 0.529 150.622482 2.820735 22.27
700658 0.8388 1.5 0.754 149.81572 2.058819 22.49
700661 9.9999 0 0.038 149.813187 2.088039 22.34
950049 0.2794 3.5 0.268 149.690323 2.347593 20.46
700504 9.9999 20 0.973 150.330231 2.070813 22.39
700518 0.8369 3.1 0.503 150.269592 2.124011 22.35
700992 0.931 9.5 0.835 150.005997 2.248821 22.41
701007 0.6765 2.1 0.373 150.052505 2.158396 22.48
701310 9.9999 0 0.078 150.265381 2.425845 22.42
701336 0.3435 4.5 0.384 150.144699 2.355887 22.48
701353 0.8924 2.5 1.033 150.097626 2.431021 22.47
701872 9.9999 0 0.303 149.968689 2.561477 22.5
701911 0.3756 4.5 0.405 149.849625 2.522367 22.48
701926 0.1516 9.1 0.514 149.857544 2.588878 22.46
800229 0 1.4 0.111 150.677124 1.613463 21.32
800468 0 4.4 0.206 150.524902 1.61485 18.12
801857 0 3.4 0.046 149.912445 1.619347 20.39
802118 9.9999 0 0.394 149.784653 1.610546 21.98
802411 0.4665 23.5 0.51 149.655899 1.623573 21.48
803045 1.4411 3.5 1.433 150.764206 1.711833 22.45
803050 0.2847 3.1 0.398 150.762756 1.706285 22.42
803057 0 3.4 0.426 150.760605 1.681769 22.38
803060 1.1719 3.5 1.137 150.760406 1.70192 22.03
803062 9.9999 0 0.37 150.759735 1.779388 22.11
803063 9.9999 0 1.033 150.759644 1.668558 22.23
803451 0.3243 24.5 0.36 150.656906 1.789668 21.19
803453 0 4.4 0.72 150.656631 1.791284 22.33
803501 0.5828 3.5 0.652 150.645874 1.65549 22.13
803502 9.9999 20 0.306 150.645813 1.709012 20.04
803655 9.9999 0 1.028 150.605316 1.651886 21.63
803695 1.2456 14.4 1.186 150.596069 1.78745 21.39
803752 0 2.4 0.179 150.575775 1.636633 22.24
803920 0.5869 3.5 0.556 150.518295 1.676737 21.29
847531 0 24.4 0.499 149.793991 2.634851 17.73
847534 0.9105 2.5 0.973 149.793823 2.771718 22.36
848441 0.1252 2.5 0.081 149.55928 2.700024 21.69
848463 0.7333 3.5 0.724 149.555618 2.630936 21.1
808550 0.4786 4.5 0.455 149.462296 1.670782 22.39
848628 9.9999 20 0.711 149.519333 2.652122 22.01
848719 0 4.4 0.525 149.497604 2.638745 22.01
847503 0.8642 3.5 0.877 149.799728 2.661304 21.13
848265 9.9999 0 0.23 149.609894 2.631786 21.94
818361 0.6219 3.5 0.681 150.144806 1.998328 21.59
849598 0 4.4 0.041 150.644409 2.84332 17.32
848615 0.7049 3.5 0.686 149.522934 2.644232 21.11
847704 0.8848 2.5 0.886 149.756104 2.668258 22.1
848863 0.4301 3.4 -1 149.462021 2.688309 18.89
849620 0.4314 4.4 -1 150.638412 2.825587 20.98
848836 9.9999 20 0.091 149.468307 2.741413 20.5
848380 0.1242 2.5 0.125 149.574966 2.717034 19.37
848386 0.2861 4.5 0.284 149.573837 2.631114 19.38
849603 9.9999 20 0.408 150.6427 2.801751 19.48
849605 0.4834 4.5 0.451 150.642532 2.838371 20.73
849611 0.2127 4.5 0.23 150.640701 2.831042 19.99
847868 0 4.4 -1 149.712616 2.743584 16.43
848290 0.345 3.5 0.326 149.603119 2.700307 20.47
848329 0.3529 3.5 0.391 149.587708 2.761416 18.83
806304 0.4479 1.5 0.426 149.967789 1.647992 21.02
848334 9.9999 20 0.754 149.586212 2.712549 21.91
850032 4.12 13.4 0.125 150.475708 2.798302 21.22
849716 0.3694 21.5 0.363 150.592545 2.799413 20.25
849606 0.2135 3.5 0.281 150.64241 2.802938 19.93
850078 9.9999 0 0.041 150.457855 2.842743 22.27
849715 0 4.4 0.521 150.592682 2.801474 17.79
849780 9.9999 0 0.215 150.563385 2.825284 22.05
847969 0.4218 4.5 0.444 149.690155 2.747937 22.25
847971 0.2304 1.5 0.176 149.689743 2.643736 22.24
847995 0.7645 3.5 0.737 149.682449 2.761452 21.37
848685 2.2983 18.4 0.665 149.505585 2.724422 20.66
850040 1.2562 3.5 1.252 150.471848 2.794155 22.27
850603 0.456 4.5 0.447 150.290482 2.837649 21.56
848157 0 22.4 0.316 149.642822 2.728782 22.43
848158 0.3935 3.5 0.401 149.642609 2.725701 19.86
850039 0.5631 2.1 1.158 150.471985 2.849448 21.98
850093 0.4947 3.5 0.58 150.450378 2.82969 21.02
850140 0.6248 3.5 0.583 150.431885 2.802607 21.25
851013 0.7262 3.5 0.759 150.158051 2.812419 21.42
851093 0.5385 4.5 0.525 150.133133 2.842185 22.03
848804 0 4.4 0.041 149.476486 2.714974 21.28
808557 0.9199 9.5 0.84 149.461761 1.649058 20.7
806082 1.1692 2.5 1.202 150.021423 1.780374 21.74
806024 0.2814 1.5 0.258 150.036102 1.740218 21.35
806042 0.6288 1.5 0.677 150.032166 1.731151 21.99
809293 0.3606 4.1 0.568 150.703186 1.807736 22.28
806123 9.9999 0 1.148 150.011688 1.776673 22.29
808092 0.4221 4.1 0.803 149.560135 1.648498 22.45
808477 0.5753 4.5 0.624 149.479416 1.792685 20.67
808531 0.6366 4.5 0.669 149.46669 1.66066 21.55
809854 0.2674 4.5 0.277 150.578903 1.823914 21.11
809860 0 3.4 0.772 150.57756 1.839102 22.27
809770 0.0627 9.5 0.049 150.594528 1.840647 21.63
806259 0.9067 3.5 0.978 149.979156 1.669121 22.09
810119 0.2677 9.5 0.252 150.524139 1.835007 22.41
810214 0.8947 4.5 0.844 150.502151 1.937666 22.21
810217 0.8814 3.5 0.858 150.500839 1.828704 21.25
810166 0.9248 3.5 0.983 150.512192 1.905165 21.77
810232 0.5018 3.5 0.499 150.496613 1.839588 20.01
810241 0.579 2.5 0.544 150.494888 1.905628 22.38
810267 0.6751 3.5 0.636 150.489548 1.914022 21.75
810471 0.6712 23.5 0.681 150.449387 1.884591 22.27
810285 0.4645 2.5 0.48 150.486877 1.795452 21.6
804431 0.702 3.5 0.669 150.383041 1.745181 22.06
806163 0.3383 3.5 0.336 150.000626 1.662308 20.27
806180 0.3419 2.5 0.343 149.995972 1.767714 21.81
806287 9.9999 0 0.426 149.971786 1.654996 22.48
806309 9.9999 0 0.38 149.96698 1.663876 22.3
804480 0.3078 2.5 0.326 150.371918 1.780616 18.64
819574 0.766 4.5 0.763 149.870911 2.001296 22.29
804432 0.3703 4.5 0.363 150.38295 1.737702 20.87
804573 0.309 3.5 0.284 150.345261 1.699388 19.15
806186 0.8937 3.5 0.9 149.994629 1.627057 22.38
806244 0.4724 2.5 0.503 149.982544 1.695121 22.38
806247 0.3713 4.5 0.38 149.982361 1.692572 19.66
806348 0 2.4 0.136 149.960907 1.74377 22.48
806361 0.736 2.5 0.781 149.959229 1.71817 21.82
804655 0.4356 3.5 0.458 150.319946 1.768287 22.44
814852 0.871 3.5 0.826 149.468018 1.924693 21.84
804687 0.2184 4.5 0.265 150.312164 1.725353 22.3
804690 0.2676 1.4 -1 150.311401 1.75643 22.37
806420 0.284 4.5 0.333 149.947906 1.647844 19.91
806575 0.3062 4.5 0.313 149.910553 1.786547 20.34
806642 0.1246 4.5 0.111 149.890594 1.699402 20.07
804902 0.5264 3.5 0.506 150.263885 1.770534 21.27
804904 0.894 9.5 0.75 150.263443 1.771286 21.89
812429 0.2064 3.5 0.218 150.026581 1.923215 21.14
804912 9.9999 0 0.37 150.262039 1.780677 22.21
804921 0.3675 3.5 0.363 150.260193 1.682844 19.75
804965 0 1.4 0.258 150.250854 1.67148 20.78
804994 0.5552 3.5 0.529 150.245132 1.753762 21.95
806675 0.9686 9.5 0.963 149.88237 1.791249 22.14
805027 0.1854 4.5 0.116 150.237167 1.677213 19.06
805029 0.5423 4.5 0.58 150.236481 1.70925 21.65
805146 0.7372 3.5 0.732 150.215439 1.791626 21.23
806798 9.9999 0 0.091 149.854797 1.723114 22.39
806804 0.1227 3.5 0.116 149.852524 1.772512 17.19
806852 9.9999 0 0.116 149.841537 1.791905 21.89
806861 0.7473 4.5 0.772 149.838837 1.683059 19.52
819711 0.7973 3.5 0.694 149.834061 1.95994 22.43
806864 0.3517 4.5 0.422 149.837723 1.684424 22.34
805203 9.9999 0 0.343 150.205124 1.746906 22.3
805300 0.5159 4.4 -1 150.190231 1.659691 21.41
805305 0.3463 2.5 0.353 150.189621 1.650071 18.24
805315 0.1654 4.5 0.173 150.188187 1.628207 19.31
807026 1.0206 2.1 0.329 149.805588 1.761288 22.36
807124 0.7476 4.5 0.724 149.782227 1.713462 22.43
807167 0.2062 1.1 0.078 149.774765 1.776433 22.42
807183 0.6643 3.5 0.66 149.772141 1.716845 22.3
805387 9.9999 0 1.778 150.176804 1.773952 21.46
805587 0.5211 1.5 0.541 150.138321 1.649936 22.33
805526 0.9139 3.5 0.877 150.154572 1.689669 20.94
805539 0.6947 4.5 0.677 150.150894 1.664447 22.04
805574 0.5204 4.5 0.564 150.140228 1.694775 21.23
805579 0.521 13.4 1.153 150.139557 1.636513 21.1
805588 0.3469 3.5 0.353 150.138 1.773249 20.99
807248 0.4301 3.5 0.447 149.758911 1.782032 20.8
807380 0.131 4.5 0.097 149.728027 1.656853 19.62
812432 0.6611 4.5 0.694 150.025848 1.9264 20.88
807395 1.4529 9.5 1.446 149.725555 1.687448 22.41
807403 0.1305 2.5 0.113 149.724152 1.638784 21.96
805602 0.5248 3.5 0.552 150.135742 1.639187 21.99
813201 0.8345 2.5 0.886 149.846024 1.913874 22.38
805608 0.2212 3.5 0.212 150.133987 1.645409 22.26
805694 0.5696 2.1 0.353 150.111816 1.761224 20.2
813250 0.7302 4.5 0.759 149.830582 1.902132 21.62
807749 0.3559 4.5 0.391 149.642044 1.777997 21.83
807783 0.6716 3.5 0.665 149.63681 1.766134 21.2
807796 0.3221 4.5 0.323 149.632874 1.784246 20.97
808056 0.4777 4.5 0.514 149.56926 1.766919 21.84
805787 0.7332 22.5 0.732 150.086273 1.764868 20.58
805789 0.8458 3.5 0.877 150.086105 1.760851 21.89
805834 0.7475 3.5 0.759 150.074738 1.659561 21.51
805836 0.7872 1.5 0.817 150.074646 1.693749 22.17
805838 0.745 2.5 0.728 150.074265 1.697458 22.44
805906 0.7438 2.5 0.794 150.060242 1.648308 21.9
805922 9.9999 0 0.607 150.055832 1.642479 21.21
