id_zcosmos,zpec,cc,alpha,delta,mag_sel,id_photzi25,fuv_photzi25,nuv_photzi25,u_photzi25,eu_photzi25,b_photzi25,eb_photzi25,v_photzi25,ev_photzi25,g_photzi25,eg_photzi25,r_photzi25,er_photzi25,i_photzi25,ei_photzi25,z_photzi25,ez_photzi25,j_photzi25,ej_photzi25,k_photzi25,ek_photzi25,ic_photzi25,efuv_photzi25,enuv_photzi25,eic_photzi25,flag_maskb_photzi25,flag_maskv_photzi25,flag_maski_photzi25,flag_maskz_photzi25,flag_maskd_photzi25
806695,0.2665,4.5,149.877579,1.785117,21.1,377061,22.3336044397387,22.1856044397387,22.754,0.022,22.223,0.02,21.872,0.014,22.294,0.017,21.767,0.013,21.643,0.012,21.528,0.014,21.636,0.015,21.242,0.021,21.631,0.044,0.025,0.055,0,0,0,0,0
806696,0.6774,3.5,149.877502,1.679822,21.84,391635,26.2456044397387,24.1836044397387,23.707,0.037,23.263,0.032,23.073,0.025,23.283,0.028,22.76,0.021,22.317,0.018,22.112,0.019,22.376,0.035,21.592,0.03,22.229,0.566,0.128,0.094,0,5,0,5,0
806699,0.4325,3.5,149.877213,1.666441,20.68,393843,23.8846044397387,22.9286044397387,22.859,0.024,22.337,0.021,21.756,0.013,22.387,0.018,21.409,0.011,21.084,0.01,20.786,0.01,20.6,0.01,19.751,0.01,21.049,0.089,0.037,0.034,0,0,0,0,0
806700,0.1225,2.5,149.877014,1.790547,19.93,375973,-99,26.1786044397387,23.069,0.026,21.9,0.017,21.104,0.01,21.755,0.013,20.81,0.01,20.432,0.01,20.122,0.01,19.906,0.01,19.63,0.01,20.416,-99,0.676,0.019,0,0,0,0,0
806706,0.6196,3.5,149.874908,1.728778,20.78,384974,-99,23.8586044397387,24.153,0.045,23.355,0.034,22.856,0.023,23.39,0.03,22.144,0.016,21.426,0.011,20.978,0.01,20.509,0.01,19.497,0.01,21.421,-99,0.116,0.05,0,0,0,0,0
806707,0.6181,3.5,149.874786,1.731472,22.15,384602,25.1786044397387,23.4046044397387,23.383,0.03,23.059,0.029,22.997,0.024,23.269,0.028,22.597,0.02,22.249,0.017,22.196,0.021,21.967,0.021,21.665,0.03,22.25,0.184,0.092,0.106,0,0,0,0,0
806709,0.3052,3.5,149.874344,1.64171,21.83,397571,23.9776044397387,23.5246044397387,23.754,0.038,23.22,0.032,22.736,0.022,23.235,0.028,22.473,0.019,22.23,0.017,21.94,0.017,22.024,0.021,21.411,0.026,22.188,0.09,0.06,0.083,0,0,0,0,0
806714,0.44,3.5,149.873749,1.627067,22.01,375830,24.5676044397387,23.6036044397387,23.683,0.036,23.288,0.033,22.874,0.023,23.402,0.03,22.602,0.02,22.295,0.017,22.02,0.018,22.44,0.028,21.197,0.023,22.268,0.174,0.063,0.09,0,0,0,0,0
806719,0.0915,9.3,149.872864,1.764948,21.05,380085,23.1446044397387,23.0756044397387,23.352,0.029,22.514,0.022,22.263,0.017,22.61,0.02,22.184,0.016,21.955,0.015,21.799,0.016,22.191,0.022,21.669,0.03,21.94,0.059,0.044,0.065,0,0,0,0,0
806720,0.5719,3.5,149.872574,1.64634,21.89,396312,24.3766044397387,23.2276044397387,23.433,0.031,23.045,0.029,22.877,0.023,23.233,0.028,22.51,0.019,22.173,0.016,22.032,0.018,21.893,0.019,21.437,0.027,22.192,0.117,0.051,0.079,0,0,0,0,0
806721,0.5654,3.5,149.87178,1.718413,21.72,386499,25.7096044397387,23.7516044397387,23.59,0.034,23.131,0.03,22.881,0.023,23.3,0.029,22.385,0.018,21.98,0.015,21.825,0.017,21.875,0.02,21.226,0.021,21.961,0.376,0.079,0.071,0,0,0,0,0
806724,0.5306,3.5,149.87117,1.764861,20.07,379300,27.5796044397387,-99,24.906,0.068,23.443,0.035,22.365,0.018,23.221,0.027,21.476,0.012,20.598,0.01,20.127,0.01,19.716,0.01,18.876,0.01,20.59,1.962,-99,0.019,0,0,0,0,0
806725,0.4243,3.5,149.870514,1.776992,20.66,378013,26.4496044397387,26.3336044397387,24.884,0.067,23.484,0.036,22.413,0.018,23.355,0.029,21.693,0.013,21.036,0.01,20.58,0.01,20.14,0.01,19.23,0.01,21.03,0.633,0.751,0.028,0,0,0,0,0
806728,0.5659,3.5,149.870377,1.728043,22.08,385156,24.5836044397387,23.4806044397387,23.774,0.037,23.384,0.034,23.167,0.027,23.576,0.033,22.769,0.022,22.412,0.019,22.288,0.022,22.391,0.029,21.829,0.035,22.416,0.114,0.082,0.11,0,0,0,0,0
806729,0.5318,3.5,149.870316,1.653391,22.47,395841,25.6406044397387,24.7086044397387,24.477,0.057,24.029,0.047,23.658,0.034,24.179,0.045,23.147,0.026,22.767,0.022,22.508,0.025,22.49,0.029,21.9,0.04,22.725,0.353,0.179,0.132,0,0,0,0,0
806733,0.2052,4.5,149.869324,1.706435,19.21,387569,26.6066044397387,26.3846044397387,22.721,0.022,21.495,0.014,20.366,0.01,21.284,0.011,20.08,0.01,-99.9,-99.9,19.197,0.01,18.834,0.01,18.296,0.01,19.527,0.642,0.709,0.01,0,0,0,7,0
806734,0.1881,2.5,149.869354,1.758404,19.88,380691,22.5336044397387,22.1876044397387,23.029,0.025,22.146,0.019,21.612,0.012,22.156,0.016,21.466,0.012,21.185,0.01,20.981,0.01,21.031,0.011,20.518,0.012,21.164,0.031,0.028,0.032,0,0,0,0,0
806743,0.6336,3.5,149.867615,1.68997,21.23,390449,27.2336044397387,23.7286044397387,24.007,0.043,23.43,0.035,23.109,0.026,23.489,0.032,22.49,0.019,21.878,0.014,21.55,0.014,21.428,0.015,20.442,0.012,21.845,1.208,0.082,0.058,0,0,0,0,0
806746,0.8379,3.5,149.867172,1.650414,21.54,396383,-99,23.6646044397387,23.595,0.034,23.157,0.031,22.952,0.024,23.271,0.028,22.699,0.021,21.959,0.015,21.627,0.014,21.407,0.014,20.667,0.014,21.947,-99,0.074,0.064,0,0,0,0,0
806748,0.8495,2.5,149.866379,1.768267,22.38,379517,-99,25.2306044397387,24.554,0.056,24.076,0.048,23.802,0.037,24.183,0.046,23.496,0.031,22.702,0.021,22.267,0.022,21.916,0.018,21.137,0.02,22.725,-99,0.269,0.129,0,0,0,0,0
806751,0.7964,3.5,149.866165,1.696643,22.39,389694,-99,26.1756044397387,25.512,0.11,24.703,0.067,24.122,0.044,24.692,0.061,23.606,0.034,22.704,0.021,22.224,0.021,21.751,0.019,20.722,0.015,22.684,-99,0.616,0.124,0,0,0,0,0
806753,0.5601,3.5,149.865051,1.745767,20.6,382054,-99,-99,26.014,0.14,24.038,0.047,22.797,0.022,23.73,0.036,21.894,0.014,20.914,0.01,20.423,0.01,19.998,0.01,19.127,0.01,20.916,-99,-99,0.026,0,0,0,0,0
806757,0.1226,3.5,149.8638,1.765199,21.61,379860,23.9286044397387,23.7506044397387,23.528,0.032,22.611,0.024,22.28,0.017,22.671,0.021,22.199,0.016,21.972,0.015,21.824,0.017,22.265,0.023,21.61,0.029,21.951,0.081,0.089,0.064,0,0,0,0,0
806758,0.4261,3.5,149.863617,1.776376,19.72,378117,25.0736044397387,23.9196044397387,23.732,0.036,22.554,0.023,21.588,0.012,22.467,0.019,20.906,0.01,20.328,0.01,19.892,0.01,19.5,0.01,18.754,0.01,20.297,0.182,0.109,0.015,0,0,0,0,0
806761,0.58,3.5,149.86264,1.69011,22.47,390527,26.3406044397387,24.3026044397387,24.258,0.05,23.773,0.041,23.516,0.032,23.918,0.04,23.089,0.026,22.667,0.021,22.442,0.024,22.318,0.03,21.645,0.033,22.656,0.468,0.108,0.12,0,0,0,0,0
806762,0.7877,2.5,149.862183,1.716012,22.38,386947,-99,24.3046044397387,24.104,0.044,23.692,0.04,23.719,0.038,24.022,0.046,23.393,0.03,22.723,0.023,22.474,0.026,22.557,0.033,22.015,0.042,22.772,-99,0.128,0.142,0,0,0,0,0
806768,0.3498,1.5,149.860672,1.749157,21.59,381949,23.6616044397387,23.2706044397387,23.829,0.037,23.267,0.032,22.631,0.02,23.241,0.028,22.402,0.018,22.138,0.016,21.86,0.017,22.027,0.021,21.193,0.02,22.145,0.073,0.057,0.076,0,0,0,0,0
806771,0.7355,3.5,149.860245,1.758531,22.38,380833,-99,23.5696044397387,23.546,0.032,23.259,0.032,23.289,0.028,23.463,0.031,23.036,0.025,22.604,0.021,22.365,0.024,22.625,0.033,22.129,0.045,22.617,-99,0.084,0.117,0,0,0,0,0
806772,0.5806,9.5,149.85997,1.683365,22.41,391726,26.6786044397387,26.5326044397387,25.053,0.081,24.398,0.057,23.906,0.039,24.375,0.052,23.286,0.028,22.659,0.021,22.242,0.021,21.917,0.022,20.67,0.015,22.651,0.767,0.819,0.12,0,0,0,0,0
806774,0.8119,2.5,149.859573,1.652768,21.61,395964,-99,27.2776044397387,26.206,0.189,25.054,0.081,23.82,0.037,24.831,0.069,23.084,0.025,21.847,0.014,21.263,0.012,20.87,0.01,19.945,0.01,21.858,-99,3.266,0.06,0,0,0,7,0
806775,0.6753,2.5,149.85936,1.637593,22.49,398242,-99,-99,25.335,0.1,24.472,0.06,23.905,0.039,24.534,0.057,23.543,0.033,22.702,0.022,22.324,0.023,22.047,0.021,21.047,0.02,22.709,-99,-99,0.126,0,0,0,6,0
806782,0.3735,3.5,149.858765,1.648312,21.58,396703,24.0916044397387,23.4636044397387,23.703,0.036,23.202,0.031,22.571,0.02,23.144,0.026,22.324,0.018,22.081,0.016,21.908,0.018,22.044,0.021,21.439,0.026,22.086,0.088,0.078,0.071,0,0,0,6,0
806783,0.7958,2.5,149.858414,1.697782,22.16,389568,-99,24.0736044397387,24.104,0.045,23.746,0.041,23.597,0.033,23.9,0.039,23.324,0.029,22.546,0.02,22.268,0.023,22.14,0.025,21.547,0.028,22.537,-99,0.094,0.108,0,0,0,0,0
806784,0.6666,3.5,149.858368,1.745646,20.71,382339,27.1476044397387,24.9616044397387,24.894,0.068,23.827,0.043,22.979,0.024,23.669,0.034,22.238,0.017,21.115,0.01,20.598,0.01,20.092,0.01,19.069,0.01,21.121,1.046,0.17,0.031,0,0,0,0,0
806787,0.0,2.5,149.857635,1.792486,21.71,399736,-99,27.8486044397387,23.508,0.032,22.556,0.023,22.193,0.016,22.626,0.021,22.03,0.015,21.781,0.013,21.607,0.015,21.669,0.016,21.683,0.03,21.817,-99,3.598,0.057,0,0,0,0,0
806788,0.3869,1.5,149.857559,1.662536,21.45,394662,-99,-99,25.37,0.102,23.877,0.044,22.89,0.023,23.779,0.037,22.266,0.017,21.734,0.013,21.426,0.013,21.14,0.011,20.497,0.013,21.739,-99,-99,0.055,0,0,0,0,0
806789,0.4248,3.5,149.857208,1.722354,21.37,385965,-99,-99,25.851,0.131,24.08,0.049,23.029,0.025,23.937,0.04,22.247,0.017,21.581,0.012,21.206,0.012,20.801,0.01,20.092,0.01,21.625,-99,-99,0.054,0,0,0,0,0
806793,0.5893,3.5,149.855835,1.78966,22.31,376177,25.7596044397387,23.7136044397387,24.022,0.042,23.659,0.039,23.505,0.032,23.816,0.037,23.076,0.025,22.694,0.021,22.521,0.026,22.325,0.024,21.997,0.04,22.694,0.297,0.078,0.125,0,0,0,0,0
806801,0.7459,3.4,149.854202,1.783844,21.88,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806802,0.3061,4.5,149.853882,1.767161,21.11,376815,23.3276044397387,22.6756044397387,22.882,0.023,22.309,0.021,21.793,0.013,22.306,0.017,21.579,0.012,21.425,0.011,21.128,0.011,21.162,0.011,20.562,0.012,21.386,0.067,0.058,0.039,0,0,0,0,0
806803,0.7459,3.5,149.853851,1.783976,21.17,376799,-99,23.3616044397387,23.166,0.027,22.692,0.025,22.441,0.018,22.811,0.022,22.127,0.016,21.438,0.011,21.117,0.011,20.931,0.01,19.994,0.01,21.415,-99,0.067,0.04,0,0,0,0,0
806804,0.1223,3.5,149.852524,1.772512,17.19,376829,25.0006044397387,23.6126044397387,21.176,0.01,19.898,0.01,19.064,0.01,19.703,0.01,18.719,0.01,-99.9,-99.9,17.95,0.01,17.74,0.01,17.197,0.01,18.224,0.5,0.143,0.01,0,0,0,0,0
806806,0.442,3.5,149.852158,1.684533,20.64,391371,24.2766044397387,22.9306044397387,23.119,0.027,22.511,0.022,21.971,0.015,22.597,0.02,21.542,0.012,21.144,0.01,20.845,0.01,20.73,0.01,20.054,0.01,21.138,0.115,0.039,0.031,0,0,0,0,0
806808,0.1262,4.5,149.851837,1.781073,17.38,378292,24.8176044397387,23.0616044397387,21.604,0.013,20.309,0.01,19.408,0.01,20.118,0.01,19.123,0.01,18.681,0.01,18.21,0.01,17.795,0.01,17.317,0.01,18.553,0.266,0.073,0.01,0,0,0,0,0
806809,0.0,3.4,149.851746,1.658048,15.59,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806810,0.39,2.5,149.851547,1.767873,18.81,376822,-99,-99,24.133,0.044,23.04,0.029,22.221,0.017,22.985,0.025,21.594,0.012,21.034,0.01,20.739,0.01,20.471,0.01,19.693,0.01,21.017,-99,-99,0.028,0,0,0,0,0
806812,0.1248,3.5,149.851517,1.773215,16.16,376828,22.2646044397387,22.1046044397387,20.714,0.01,19.479,0.01,18.513,0.01,19.258,0.01,18.214,0.01,-99.9,-99.9,17.429,0.01,17.159,0.01,16.647,0.01,17.729,0.097,0.128,0.01,0,0,0,0,0
806813,0.7373,3.5,149.851364,1.654927,21.29,394228,-99,-99,23.352,0.03,22.861,0.027,22.605,0.021,22.99,0.025,22.199,0.017,21.59,0.013,21.189,0.012,20.924,0.01,19.967,0.01,21.388,-99,-99,0.04,7,7,7,7,0
806814,0.5274,3.5,149.851074,1.647435,22.49,396781,24.9686044397387,24.0176044397387,24.097,0.045,23.68,0.04,23.408,0.03,23.837,0.038,23.021,0.025,22.718,0.022,22.473,0.025,22.777,0.036,22.533,0.071,22.675,0.164,0.141,0.122,0,0,0,5,0
806815,0.3404,3.5,149.850662,1.675157,20.48,392617,23.4336044397387,22.6306044397387,22.712,0.022,22.125,0.019,21.388,0.011,22.08,0.016,21.17,0.01,20.873,0.01,20.617,0.01,20.521,0.01,20.029,0.01,20.875,0.069,0.029,0.025,0,0,0,4,0
806822,0.342,3.5,149.848709,1.769387,22.42,376814,-99,-99,24.038,0.042,23.458,0.036,22.978,0.024,23.453,0.031,22.638,0.02,22.412,0.018,22.247,0.021,22.426,0.026,21.574,0.029,22.293,-99,-99,0.087,0,0,0,0,0
806823,0.7496,3.5,149.848724,1.770324,21.17,376821,-99,-99,25.116,0.078,24.056,0.048,23.078,0.025,23.924,0.041,22.358,0.018,21.304,0.011,20.893,0.01,20.556,0.01,19.583,0.01,21.315,-99,-99,0.036,0,0,0,0,0
806825,0.2662,4.5,149.848557,1.792488,20.87,399699,22.2666044397387,21.8216044397387,22.232,0.017,21.746,0.016,21.411,0.011,21.781,0.014,21.355,0.011,21.236,0.01,21.148,0.011,21.194,0.012,20.857,0.016,21.229,0.061,0.027,0.034,0,0,0,0,0
806827,0.7482,2.5,149.848297,1.760463,21.02,380410,-99,-99,23.951,0.04,23.527,0.037,23.093,0.026,23.59,0.035,22.521,0.02,21.597,0.012,21.091,0.011,20.666,0.01,19.607,0.01,21.55,-99,-99,0.045,0,0,0,0,0
806833,0.5259,3.5,149.847382,1.737886,21.54,383385,25.7706044397387,24.0706044397387,23.807,0.037,23.209,0.031,22.785,0.022,23.341,0.029,22.293,0.017,21.835,0.014,21.536,0.014,21.332,0.014,20.576,0.013,21.827,0.362,0.119,0.061,0,0,0,0,0
806835,0.5887,1.5,149.846985,1.787789,22.02,376596,24.7656044397387,23.7026044397387,23.832,0.038,23.41,0.035,23.166,0.027,23.559,0.033,22.798,0.022,22.381,0.018,22.205,0.02,22.493,0.027,21.266,0.022,22.358,0.157,0.073,0.092,0,0,0,0,0
806836,0.5289,3.5,149.846878,1.670586,22.47,393542,26.4846044397387,25.5356044397387,24.941,0.076,24.337,0.055,23.772,0.037,24.397,0.053,23.29,0.028,22.78,0.023,22.48,0.024,22.215,0.021,21.338,0.025,22.78,0.491,0.458,0.143,0,0,0,0,0
806843,0.7462,2.5,149.845551,1.67788,21.91,391999,-99,25.3516044397387,24.325,0.052,23.773,0.042,23.402,0.03,23.851,0.039,22.965,0.024,22.207,0.017,21.888,0.017,21.758,0.018,20.837,0.017,22.186,-99,0.307,0.079,0,0,0,0,0
806846,0.9339,2.5,149.845016,1.657142,22.29,395503,-99,24.0736044397387,23.932,0.042,23.505,0.036,23.414,0.03,23.709,0.036,23.357,0.029,22.695,0.022,22.338,0.022,22.104,0.022,21.764,0.035,22.66,-99,0.197,0.13,0,0,0,0,0
806849,0.1216,4.5,149.843887,1.777353,17.07,376826,23.3196044397387,22.6046044397387,20.991,0.01,19.699,0.01,18.81,0.01,19.484,0.01,18.468,0.01,-99.9,-99.9,17.675,0.01,17.162,0.01,16.671,0.01,17.933,0.084,0.117,0.01,0,0,0,0,0
806850,0.4621,1.5,149.842743,1.716431,21.99,386847,-99,-99,25.363,0.095,24.414,0.058,23.482,0.034,24.406,0.06,22.936,0.024,22.325,0.019,21.829,0.017,21.432,0.015,20.575,0.013,22.258,-99,-99,0.092,2,5,0,0,0
806851,0.4947,1.5,149.841919,1.72392,22.29,385796,24.5856044397387,23.8356044397387,23.999,0.042,23.53,0.037,23.228,0.027,23.706,0.035,22.867,0.022,22.597,0.02,22.424,0.024,22.591,0.033,21.823,0.034,22.623,0.134,0.075,0.134,0,0,0,0,0
806854,0.5315,2.5,149.841415,1.709555,21.35,387871,26.1276044397387,24.8546044397387,24.433,0.054,23.65,0.039,23.009,0.025,23.688,0.035,22.369,0.018,21.78,0.013,21.396,0.013,21.037,0.011,20.154,0.01,21.773,0.485,0.179,0.055,0,0,0,0,0
806855,0.123,3.5,149.841339,1.754201,21.18,381038,23.1016044397387,22.9216044397387,23.74,0.036,22.979,0.028,22.918,0.023,23.141,0.026,22.954,0.024,22.78,0.022,22.86,0.031,23.122,0.048,22.577,0.069,22.756,0.078,0.056,0.133,0,0,0,0,0
806856,0.4836,1.5,149.83992,1.688884,21.33,390802,-99,25.1776044397387,24.838,0.071,23.881,0.044,22.972,0.024,23.861,0.039,22.372,0.018,21.716,0.013,21.226,0.011,20.838,0.011,19.748,0.01,21.724,-99,0.251,0.053,0,0,0,0,0
806858,0.788,9.5,149.839523,1.73371,21.99,384239,26.0536044397387,22.9556044397387,22.978,0.025,22.696,0.025,22.78,0.022,22.956,0.024,22.571,0.02,22.189,0.017,21.955,0.017,22.149,0.024,21.564,0.029,22.198,0.427,0.052,0.09,0,0,0,0,0
806859,0.1234,3.5,149.839401,1.75483,21.17,381037,21.8186044397387,21.7266044397387,22.231,0.017,21.556,0.014,21.526,0.012,21.761,0.014,21.624,0.013,21.537,0.012,21.544,0.013,21.877,0.019,21.392,0.024,21.498,0.054,0.026,0.043,0,0,0,0,0
806861,0.7467,4.5,149.838837,1.683059,19.52,390817,27.2176044397387,26.8316044397387,24.952,0.076,23.872,0.044,22.327,0.018,23.483,0.032,21.561,0.012,20.338,0.01,19.702,0.01,19.237,0.01,18.23,0.01,20.284,1.383,1.177,0.015,0,0,0,0,0
806864,0.3512,4.5,149.837723,1.684424,22.34,390814,24.4276044397387,24.0096044397387,24.152,0.047,23.698,0.04,23.115,0.026,23.681,0.035,22.859,0.022,22.625,0.021,22.263,0.021,22.365,0.031,21.667,0.033,22.647,0.105,0.083,0.12,0,0,0,0,0
806868,0.7622,3.5,149.836914,1.718255,22.02,386628,-99,-99,24.84,0.069,24.056,0.048,23.582,0.034,24.175,0.049,23.152,0.026,22.315,0.018,21.899,0.017,21.566,0.016,20.566,0.013,22.298,-99,-99,0.097,0,0,0,6,0
806871,0.1249,1.5,149.836655,1.779202,20.72,377788,27.0406044397387,27.4806044397387,23.708,0.035,22.532,0.023,21.839,0.014,22.434,0.019,21.56,0.012,21.185,0.01,20.887,0.01,20.694,0.01,20.407,0.011,21.175,1.273,2.401,0.032,0,0,0,0,0
806881,0.7507,4.5,149.833969,1.684317,22.33,391410,26.7486044397387,23.5336044397387,23.378,0.031,23.049,0.029,23.049,0.025,23.213,0.027,22.804,0.022,22.604,0.02,22.02,0.018,22.453,0.033,21.964,0.044,22.609,0.777,0.06,0.12,0,0,0,0,0
806884,0.2028,4.5,149.832977,1.763339,21.99,380189,23.3066044397387,23.2906044397387,23.435,0.031,22.754,0.025,22.422,0.018,22.823,0.022,22.322,0.017,22.097,0.016,21.872,0.016,21.84,0.017,21.609,0.029,22.061,0.079,0.049,0.074,0,0,0,0,0
806888,0.506,3.5,149.831863,1.648932,21.98,396511,-99,25.6186044397387,25.197,0.091,24.265,0.053,23.503,0.032,24.287,0.048,22.808,0.022,22.215,0.017,21.741,0.015,21.427,0.014,20.391,0.012,22.213,-99,0.409,0.085,0,0,0,0,0
806889,0.8376,9.5,149.831406,1.662798,22.31,394678,-99,24.6296044397387,24.244,0.05,23.894,0.044,23.713,0.035,23.981,0.041,23.427,0.03,22.727,0.022,22.441,0.023,22.364,0.022,21.736,0.036,22.778,-99,0.202,0.152,0,0,0,0,0
806891,0.5059,4.5,149.831146,1.648068,20.67,396512,-99,-99,24.797,0.07,23.365,0.034,22.359,0.018,23.203,0.027,21.518,0.012,20.985,0.01,20.539,0.01,20.313,0.01,19.603,0.01,20.906,-99,-99,0.027,0,0,0,0,0
806893,0.8292,3.5,149.830536,1.675275,21.78,392880,-99,23.7886044397387,23.522,0.033,23.158,0.031,23.028,0.025,23.357,0.03,22.812,0.022,22.169,0.016,21.871,0.017,21.789,0.016,21.164,0.021,22.178,-99,0.119,0.086,0,0,0,0,0
806894,0.7094,3.5,149.830475,1.69203,22.2,390304,26.4516044397387,23.8226044397387,23.996,0.043,23.6,0.038,23.487,0.031,23.712,0.035,23.103,0.026,22.562,0.02,22.362,0.023,22.757,0.042,21.678,0.033,22.614,0.708,0.083,0.124,0,0,0,0,0
806899,0.4796,1.5,149.829346,1.77578,21.94,378056,24.6436044397387,23.9096044397387,24.022,0.042,23.516,0.036,23.092,0.025,23.671,0.034,22.698,0.021,22.376,0.018,22.132,0.019,22.287,0.023,21.51,0.027,22.377,0.145,0.095,0.1,0,0,0,0,0
806902,0.7011,3.5,149.828735,1.628654,20.92,399365,-99,23.7256044397387,23.662,0.036,23.026,0.029,22.678,0.021,23.082,0.025,22.123,0.016,21.418,0.011,21.044,0.01,20.624,0.01,19.643,0.01,21.408,-99,0.093,0.041,0,0,1,0,0
806904,0.1256,4.5,149.828613,1.72473,16.75,385195,-99,-99,20.739,0.01,19.417,0.01,18.438,0.01,19.164,0.01,18.147,0.01,-99.9,-99.9,17.339,0.01,16.93,0.01,16.509,0.01,17.654,-99,-99,0.01,0,7,0,7,0
806905,0.7365,4.5,149.828262,1.644511,21.98,397234,-99,25.6166044397387,24.878,0.072,24.184,0.051,23.664,0.034,24.234,0.046,23.155,0.026,22.273,0.017,21.845,0.016,21.34,0.013,20.376,0.012,22.296,-99,0.377,0.09,0,0,0,0,0
806906,0.5766,3.5,149.827667,1.759686,22.38,380700,-99,25.2616044397387,24.504,0.055,23.919,0.044,23.504,0.031,23.943,0.04,23.022,0.024,22.591,0.02,22.296,0.022,22.41,0.028,21.353,0.023,22.566,-99,0.269,0.117,0,0,0,0,0
806909,0.5325,3.5,149.826675,1.771307,21.64,379056,25.8186044397387,23.7006044397387,24.125,0.044,23.561,0.037,23.164,0.026,23.72,0.036,22.68,0.021,22.255,0.017,21.999,0.018,22.012,0.019,21.212,0.021,22.242,0.403,0.072,0.085,0,0,0,0,0
806915,0.1256,3.5,149.824249,1.733874,19.74,383867,24.5706044397387,23.7236044397387,22.716,0.022,21.605,0.015,20.976,0.01,21.539,0.012,20.739,0.01,20.404,0.01,20.118,0.01,19.949,0.01,19.618,0.01,20.387,0.171,0.084,0.018,0,0,0,0,0
806920,0.789,2.5,149.823715,1.702895,22.42,388819,-99,24.7626044397387,24.663,0.063,24.248,0.054,24.04,0.045,24.38,0.053,23.667,0.035,22.886,0.025,22.502,0.026,22.59,0.037,21.384,0.024,22.81,-99,0.225,0.139,0,0,0,0,0
806922,0.4326,4.5,149.823364,1.791566,21.79,399740,24.0246044397387,23.4546044397387,23.677,0.035,23.154,0.03,22.673,0.021,23.257,0.028,22.374,0.018,22.134,0.016,21.914,0.017,22.052,0.02,21.473,0.026,22.118,0.09,0.054,0.074,0,0,0,0,0
806923,0.593,2.5,149.823288,1.732939,22.37,384382,25.8266044397387,24.6806044397387,24.582,0.058,23.966,0.045,23.685,0.035,24.125,0.045,23.147,0.026,22.664,0.021,22.425,0.024,22.639,0.034,21.635,0.03,22.716,0.395,0.187,0.145,0,0,0,0,0
806925,0.5423,4.5,149.823059,1.637505,21.63,398254,23.6276044397387,22.6106044397387,22.962,0.025,22.62,0.024,22.457,0.019,22.813,0.024,22.199,0.017,21.901,0.015,21.849,0.017,21.88,0.019,21.287,0.025,21.875,0.071,0.04,0.059,0,0,0,0,0
806931,0.5315,4.5,149.821045,1.725468,20.5,384691,-99,-99,23.144,0.027,22.504,0.022,22.071,0.016,22.628,0.021,21.476,0.012,20.93,0.01,20.591,0.01,20.308,0.01,19.459,0.01,20.93,-99,-99,0.029,0,0,0,7,0
806932,0.1255,1.5,149.82106,1.769308,20.38,379225,27.2066044397387,25.0956044397387,23.394,0.03,22.255,0.02,21.554,0.012,22.185,0.017,21.278,0.011,20.874,0.01,20.587,0.01,20.341,0.01,19.955,0.01,20.871,1.094,0.297,0.025,0,0,0,0,0
806934,0.8367,3.5,149.820724,1.67088,21.51,393188,-99,27.2406044397387,24.806,0.07,24.341,0.055,23.499,0.032,24.37,0.053,22.92,0.023,21.911,0.014,21.254,0.011,20.654,0.01,19.652,0.01,21.926,-99,2.426,0.065,0,0,0,0,0
806937,0.5322,4.5,149.820374,1.746125,21.84,382235,-99,26.7606044397387,25.76,0.12,24.598,0.063,23.626,0.034,24.422,0.053,22.822,0.022,22.158,0.016,21.724,0.015,21.443,0.014,20.431,0.011,22.143,-99,0.824,0.076,0,0,0,0,0
806938,0.6792,4.5,149.81897,1.710755,21.87,387696,-99,-99,23.933,0.041,23.312,0.033,23.149,0.027,23.472,0.032,22.677,0.021,22.083,0.016,21.868,0.017,21.672,0.018,20.927,0.017,22.087,-99,-99,0.072,0,0,0,7,0
806942,0.5707,4.1,149.818451,1.756947,21.94,380978,26.4306044397387,24.5386044397387,24.008,0.042,23.261,0.032,22.88,0.023,23.325,0.029,22.579,0.02,22.298,0.018,22.087,0.019,22.134,0.023,21.642,0.03,22.277,0.6,0.167,0.086,0,0,0,0,0
806945,0.6701,3.5,149.818039,1.65246,21.35,396060,26.5696044397387,23.8586044397387,23.532,0.033,22.941,0.028,22.705,0.021,23.043,0.025,22.229,0.017,21.655,0.013,21.372,0.012,21.059,0.011,20.346,0.011,21.663,0.764,0.086,0.05,0,0,0,0,0
806949,0.5279,4.5,149.81749,1.721975,21.38,385995,-99,-99,25.732,0.123,24.293,0.054,23.239,0.028,24.159,0.047,22.388,0.018,21.636,0.013,21.238,0.012,20.914,0.011,20.141,0.01,21.635,-99,-99,0.054,0,0,0,7,0
806956,0.572,4.5,149.816498,1.689949,21.29,389167,25.3896044397387,23.6886044397387,23.538,0.033,22.974,0.028,22.601,0.02,23.047,0.025,22.109,0.016,21.537,0.012,21.267,0.012,20.982,0.011,20.242,0.011,21.532,0.311,0.086,0.044,0,0,0,0,0
806958,0.531,4.5,149.816193,1.741773,21.05,383067,22.6976044397387,21.6926044397387,22.005,0.015,21.688,0.015,21.604,0.012,21.934,0.015,21.445,0.011,21.185,0.01,21.38,0.013,21.578,0.016,21.181,0.02,21.157,0.042,0.017,0.032,0,0,0,0,0
