ds_spectra.NUM,ds_spectra.ID_IAU,ds_spectra.ALPHA,ds_spectra.DELTA,ds_spectra.Z,ds_spectra.ZFLAGS,ds_spectra.MAGI,ds_cfh12k.MAG_AUTO_U,ds_cfh12k.MAGERR_AUTO_U,ds_cfh12k.MAG_AUTO_B,ds_cfh12k.MAGERR_AUTO_B,ds_cfh12k.MAG_AUTO_V,ds_cfh12k.MAGERR_AUTO_V,ds_cfh12k.MAG_AUTO_R,ds_cfh12k.MAGERR_AUTO_R,ds_cfh12k.MAG_AUTO_I,ds_cfh12k.MAGERR_AUTO_I
100499746,VVDS-J100430.12+021541.2,151.12554,2.2614595,0.1644,4,21.5014,-99.9,-99.9,22.8271,0.0858,22.0315,0.1801,21.9567,0.1359,21.5014,0.0219
100499989,VVDS-J100614.66+021545.4,151.56111,2.2626387,0.9007,3,21.891,-99.9,-99.9,23.6625,0.1158,23.0857,0.266,22.9588,0.2853,21.891,0.0295
100500036,VVDS-J100404.41+021541.9,151.018407,2.2616469,0.4689,3,20.6356,-99.9,-99.9,23.4213,0.1976,22.133,0.2197,21.3157,0.1031,20.6356,0.0137
100500125,VVDS-J100340.70+021542.5,150.919587,2.2618297,0.3966,4,21.5813,-99.9,-99.9,22.8855,0.367,22.2151,0.2053,22.0073,0.1654,21.5813,0.0168
100500202,VVDS-J100405.51+021549.2,151.02298,2.2636823,0.4189,3,22.3673,-99.9,-99.9,23.2337,0.0977,23.0101,0.3331,22.7952,0.2106,22.3673,0.0333
100500306,VVDS-J100600.73+021543.4,151.503045,2.2620699,0.0000,4,19.5394,-99.9,-99.9,23.4503,0.1057,21.982,0.1522,21.2339,0.1216,19.5394,0.005
100500682,VVDS-J100627.22+021552.4,151.613444,2.2645708,0.0000,3,21.8285,-99.9,-99.9,23.1968,0.2539,22.4143,0.1825,22.362,0.2041,21.8285,0.0417
100500725,VVDS-J100635.00+021548.5,151.645856,2.2634773,0.2592,4,21.3444,-99.9,-99.9,22.8146,0.214,21.9547,0.1489,21.8419,0.1603,21.3444,0.0362
100500939,VVDS-J100350.35+021547.3,150.959794,2.2631445,0.6942,4,20.6385,-99.9,-99.9,22.5992,0.2661,21.9122,0.179,21.4548,0.11,20.6385,0.01
100501118,VVDS-J100404.97+021523.1,151.020744,2.2564215,0.3018,4,18.563,-99.9,-99.9,20.3744,0.0294,19.724,0.0652,19.1994,0.0397,18.563,0.005
100501323,VVDS-J100305.76+021555.3,150.774032,2.2653733,0.6630,3,21.8056,-99.9,-99.9,22.975,0.2961,22.8859,0.2987,22.363,0.1731,21.8056,0.0214
100501517,VVDS-J100652.15+021558.6,151.717309,2.2663031,0.0000,4,21.8283,-99.9,-99.9,99.99,99.99,24.6334,0.5923,23.5069,0.3575,21.8283,0.0403
100501742,VVDS-J100430.74+021551.4,151.128103,2.2642807,0.2224,3,20.1407,-99.9,-99.9,21.5425,0.0463,20.6573,0.0934,20.6002,0.0718,20.1407,0.0097
100501910,VVDS-J100605.01+021601.0,151.520883,2.2669645,0.7217,4,22.1099,-99.9,-99.9,23.8207,0.1262,23.3487,0.2974,22.9924,0.2876,22.1099,0.0242
100502079,VVDS-J100438.17+021604.1,151.159065,2.2678195,0.0000,3,22.1891,-99.9,-99.9,99.99,99.99,99.99,99.99,23.779,0.4065,22.1891,0.0284
100502933,VVDS-J100415.77+021607.0,151.065726,2.2686271,0.0000,3,21.4156,-99.9,-99.9,25.1138,0.274,23.4407,0.3587,22.6456,0.1867,21.4156,0.0172
100503105,VVDS-J100329.82+021608.2,150.874274,2.2689573,0.2531,4,20.4616,-99.9,-99.9,23.4176,0.3813,21.7668,0.1647,21.2396,0.1002,20.4616,0.0074
100503120,VVDS-J100326.71+021611.5,150.861326,2.269864,0.6636,4,22.008,-99.9,-99.9,24.4744,0.6768,23.5193,0.3851,22.8759,0.2169,22.008,0.0198
100503224,VVDS-J100436.97+021602.8,151.154057,2.2674702,0.0000,4,19.3524,-99.9,-99.9,23.1382,0.0966,21.7006,0.1887,20.9818,0.1006,19.3524,0.0054
100503757,VVDS-J100424.90+021607.9,151.103788,2.2688663,0.5801,3,19.9725,-99.9,-99.9,21.8704,0.0541,20.7699,0.0984,20.5179,0.0723,19.9725,0.0087
100503907,VVDS-J100424.32+021615.3,151.101374,2.2709349,0.4717,3,22.1458,-99.9,-99.9,23.3348,0.1084,22.7636,0.2543,22.5218,0.1919,22.1458,0.0334
100504353,VVDS-J100638.81+021620.7,151.661743,2.2724375,0.0000,3,21.6494,-99.9,-99.9,99.99,99.99,24.5832,0.5856,23.746,0.4467,21.6494,0.0373
100504907,VVDS-J100358.89+021624.8,150.995406,2.2735677,0.0000,3,22.1639,-99.9,-99.9,99.99,99.99,99.99,99.99,24.5295,0.5062,22.1639,0.0281
100504943,VVDS-J100606.99+021623.7,151.529143,2.2732561,0.0000,4,21.3088,-99.9,-99.9,24.6385,0.1932,23.4894,0.325,22.7545,0.2525,21.3088,0.0136
100505742,VVDS-J100554.76+021629.0,151.478199,2.2747442,0.5855,3,21.2739,-99.9,-99.9,25.7135,0.4079,24.098,0.4669,23.2679,0.3311,21.2739,0.0144
100505786,VVDS-J100446.36+021630.4,151.193172,2.2751164,0.4999,4,21.3769,-99.9,-99.9,22.8867,0.0869,22.2358,0.2707,21.9321,0.1509,21.3769,0.0176
100505815,VVDS-J100342.35+021629.3,150.926462,2.2748105,0.0000,4,20.5091,-99.9,-99.9,24.0645,0.5995,22.5524,0.2346,21.9153,0.1345,20.5091,0.0075
100505937,VVDS-J100631.82+021632.7,151.632594,2.2757727,0.6187,4,21.1479,-99.9,-99.9,23.1805,0.2553,22.6051,0.2041,21.9811,0.171,21.1479,0.0305
100506228,VVDS-J100448.29+021634.2,151.20123,2.2761709,0.0000,3,20.6934,-99.9,-99.9,21.4096,0.0433,20.9249,0.1094,20.9676,0.0839,20.6934,0.011
100506463,VVDS-J100330.46+021624.8,150.876924,2.2735742,0.0000,4,18.6515,-99.9,-99.9,22.0762,0.2096,20.5612,0.0942,19.8814,0.0535,18.6515,0.003
100506568,VVDS-J100645.91+021638.7,151.69132,2.2774346,0.9144,3,22.0651,-99.9,-99.9,22.7929,0.2245,22.6036,0.2085,22.7125,0.2679,22.0651,0.0622
100507088,VVDS-J100415.01+021641.7,151.062579,2.2782661,0.7480,3,22.018,-99.9,-99.9,23.219,0.0979,22.9449,0.2775,22.6147,0.1843,22.018,0.0283
100507114,VVDS-J100358.10+021641.3,150.992099,2.2781577,0.0000,3,21.7039,-99.9,-99.9,24.766,0.2264,23.3077,0.35,22.7252,0.1987,21.7039,0.0212
100507647,VVDS-J100646.39+021636.5,151.693311,2.2768192,0.2268,3,19.6821,-99.9,-99.9,21.7282,0.1349,20.4943,0.075,20.3322,0.0827,19.6821,0.0136
100507699,VVDS-J100323.61+021648.5,150.848378,2.2801664,0.0000,4,22.109,-99.9,-99.9,99.99,99.99,25.0579,0.9726,24.2425,0.4377,22.109,0.0241
100508051,VVDS-J100426.80+021649.2,151.111676,2.2803575,0.6725,3,21.3509,-99.9,-99.9,23.1505,0.0978,22.6378,0.2386,22.0741,0.1427,21.3509,0.0179
100508231,VVDS-J100434.30+021639.6,151.142957,2.2776919,0.6740,3,21.4248,-99.9,-99.9,24.1238,0.1659,23.3547,0.3636,22.6115,0.1887,21.4248,0.0214
100508309,VVDS-J100613.48+021636.1,151.556197,2.2767044,0.0000,4,18.1708,-99.9,-99.9,19.7445,0.0183,18.8078,0.0346,18.5978,0.0358,18.1708,0.0027
100508536,VVDS-J100640.49+021648.5,151.668727,2.2801634,0.0213,4,20.7531,-99.9,-99.9,21.4332,0.1197,20.8873,0.0895,20.8972,0.1026,20.7531,0.0287
100508551,VVDS-J100356.61+021654.3,150.985916,2.2817613,0.0000,4,21.2948,-99.9,-99.9,25.0793,0.2757,23.2253,0.3341,22.5509,0.1883,21.2948,0.0159
100508565,VVDS-J100428.89+021654.9,151.120385,2.2819222,0.6837,3,22.2361,-99.9,-99.9,24.0427,0.1513,23.4654,0.3565,22.8943,0.2091,22.2361,0.0301
100508654,VVDS-J100436.25+021636.8,151.151071,2.2769149,0.6738,3,20.9329,-99.9,-99.9,23.3152,0.1082,22.473,0.3127,21.8033,0.1432,20.9329,0.0155
100508789,VVDS-J100612.73+021648.4,151.553055,2.280114,0.6139,3,20.788,-99.9,-99.9,22.7213,0.0764,22.1904,0.1763,21.6193,0.1491,20.788,0.013
100508830,VVDS-J100331.12+021649.6,150.879667,2.2804533,0.7412,3,20.5345,-99.9,-99.9,23.454,0.4287,22.4958,0.242,21.7349,0.1368,20.5345,0.0089
100508855,VVDS-J100630.37+021655.6,151.626582,2.2821164,0.6157,3,21.6859,-99.9,-99.9,23.3481,0.2858,22.8228,0.2369,22.3878,0.2154,21.6859,0.053
100509187,VVDS-J100310.42+021656.4,150.793454,2.2823456,0.6662,3,20.8374,-99.9,-99.9,24.5095,0.7478,22.9517,0.3619,21.9504,0.1421,20.8374,0.0109
100509367,VVDS-J100609.62+021658.0,151.540099,2.2828007,0.6125,3,21.4407,-99.9,-99.9,23.3963,0.1031,22.8837,0.2408,22.189,0.193,21.4407,0.0163
100509723,VVDS-J100641.59+021656.3,151.673332,2.2823253,0.0000,4,18.1159,-99.9,-99.9,18.8147,0.0357,18.2611,0.0265,18.3301,0.0312,18.1159,0.0068
100510102,VVDS-J100607.45+021705.1,151.531052,2.2847684,0.8887,3,21.9794,-99.9,-99.9,25.528,0.3993,24.0629,0.4894,23.3658,0.3606,21.9794,0.0249
100510302,VVDS-J100315.03+021703.6,150.812662,2.2843586,0.0000,4,20.0878,-99.9,-99.9,23.9659,0.5107,22.4972,0.2345,21.7683,0.1283,20.0878,0.0068
100510570,VVDS-J100635.49+021706.7,151.64788,2.2852025,0.0000,4,20.3375,-99.9,-99.9,23.2321,0.264,21.865,0.1411,21.3036,0.1235,20.3375,0.0176
100510900,VVDS-J100605.86+021708.0,151.524434,2.2855569,0.6530,4,21.63,-99.9,-99.9,25.8978,0.492,23.9883,0.4541,23.0583,0.3028,21.63,0.0192
100511299,VVDS-J100558.66+021714.1,151.494425,2.2872733,0.0000,4,21.7179,-99.9,-99.9,24.5742,0.1908,23.3065,0.293,22.7886,0.2586,21.7179,0.0176
100511397,VVDS-J100435.72+021709.3,151.148843,2.2859292,0.3716,3,20.3256,-99.9,-99.9,22.346,0.0666,21.2735,0.1603,20.9208,0.0833,20.3256,0.0102
100511735,VVDS-J100625.74+021713.7,151.607269,2.2871624,0.0000,4,18.9987,-99.9,-99.9,24.4194,0.5093,22.3422,0.1784,21.4816,0.135,18.9987,0.0087
100511852,VVDS-J100636.74+021717.3,151.653125,2.2881426,0.6125,3,21.2821,-99.9,-99.9,99.99,99.99,23.3518,0.3208,22.3383,0.2071,21.2821,0.0373
100512609,VVDS-J100602.26+021724.6,151.50944,2.2901795,0.8316,3,22.4557,-99.9,-99.9,24.2438,0.1596,23.8515,0.4039,23.7256,0.442,22.4557,0.0323
100512919,VVDS-J100302.61+021723.5,150.760896,2.2898724,0.1311,3,21.8034,-99.9,-99.9,22.5936,0.245,22.108,0.1993,22.1878,0.1589,21.8034,0.0212
100513042,VVDS-J100409.90+021729.0,151.041262,2.2913945,0.0000,3,22.0637,-99.9,-99.9,26.418,0.6678,24.244,0.5558,23.52,0.335,22.0637,0.027
100513062,VVDS-J100333.20+021718.4,150.888346,2.288463,0.0000,4,18.2582,-99.9,-99.9,20.9499,0.1181,19.5995,0.0602,18.9846,0.0354,18.2582,0.0024
100513274,VVDS-J100630.81+021729.2,151.628405,2.2914569,0.0000,4,21.1768,-99.9,-99.9,25.0026,0.743,23.5497,0.3461,22.9031,0.2773,21.1768,0.0311
100513549,VVDS-J100443.53+021723.3,151.181412,2.2898117,0.0000,3,18.3501,-99.9,-99.9,20.354,0.0272,19.2684,0.0512,18.894,0.0322,18.3501,0.0033
100513922,VVDS-J100437.58+021730.2,151.156589,2.2917299,0.0000,4,19.132,-99.9,-99.9,22.6001,0.0747,21.2605,0.1562,20.5854,0.1038,19.132,0.0049
100514490,VVDS-J100431.36+021738.8,151.130702,2.2941235,0.6840,3,22.2261,-99.9,-99.9,23.6826,0.1323,23.3681,0.3671,22.86,0.212,22.2261,0.0358
100514497,VVDS-J100444.16+021731.9,151.184014,2.2922169,0.0000,4,19.5228,-99.9,-99.9,22.9602,0.0936,21.5419,0.1575,20.8914,0.0812,19.5228,0.0061
100514782,VVDS-J100410.43+021740.6,151.043492,2.2946356,0.6733,3,21.498,-99.9,-99.9,23.9598,0.1523,23.0647,0.3075,22.3643,0.1677,21.498,0.0222
100515314,VVDS-J100346.23+021734.5,150.942666,2.292917,0.0000,4,18.2691,-99.9,-99.9,20.9859,0.1193,19.6642,0.0615,19.0703,0.0362,18.2691,0.0024
100515856,VVDS-J100651.49+021748.5,151.714573,2.2968106,0.0000,4,20.6421,-99.9,-99.9,21.5036,0.1192,21.0429,0.0914,21.0498,0.1066,20.6421,0.0206
100516178,VVDS-J100335.46+021752.9,150.89779,2.2980344,0.0904,3,22.2661,-99.9,-99.9,24.0454,0.5244,23.5704,0.407,23.2467,0.2613,22.2661,0.0249
100516443,VVDS-J100442.87+021755.0,151.178644,2.2986372,0.0000,3,21.692,-99.9,-99.9,26.6372,0.8152,24.6149,0.7711,23.9437,0.3533,21.692,0.0204
100516667,VVDS-J100400.73+021753.9,151.003048,2.2983178,0.7493,3,21.6513,-99.9,-99.9,24.5764,0.2031,23.6607,0.4341,22.8373,0.2105,21.6513,0.0217
100516849,VVDS-J100256.74+021730.4,150.736456,2.2917863,0.3661,3,18.1838,-99.9,-99.9,21.0824,0.1263,19.592,0.0621,18.872,0.0342,18.1838,0.0031
100517174,VVDS-J100637.56+021757.8,151.656523,2.2994069,0.5283,4,20.8438,-99.9,-99.9,22.3059,0.1675,21.6724,0.1291,21.3114,0.1245,20.8438,0.0255
100517750,VVDS-J100425.62+021803.1,151.106751,2.3008815,0.7484,3,22.4125,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,22.4125,0.058
100518026,VVDS-J100413.14+021806.9,151.054751,2.3019419,0.0000,4,20.9644,-99.9,-99.9,25.3876,0.3302,23.9082,0.4818,22.8687,0.2107,20.9644,0.0132
100518029,VVDS-J100648.31+021806.2,151.701333,2.3017319,0.0000,3,21.055,-99.9,-99.9,22.0755,0.1559,21.5029,0.1215,21.6341,0.1487,21.055,0.0254
100518308,VVDS-J100403.00+021810.1,151.012539,2.3028067,0.7488,3,22.2458,-99.9,-99.9,24.7933,0.2177,24.574,0.7205,23.64,0.3106,22.2458,0.0412
100519170,VVDS-J100408.60+021812.4,151.035835,2.3034523,0.0000,4,19.5285,-99.9,-99.9,23.2397,0.0994,21.6696,0.1497,21.0178,0.1033,19.5285,0.006
100519217,VVDS-J100610.27+021814.6,151.542819,2.3040739,0.9390,3,22.0157,-99.9,-99.9,99.99,99.99,24.8493,0.7939,23.5719,0.3975,22.0157,0.0244
100519699,VVDS-J100649.54+021810.5,151.706448,2.302939,0.3705,3,20.3568,-99.9,-99.9,22.0595,0.1584,21.0165,0.1175,21.0957,0.1508,20.3568,0.0212
100519950,VVDS-J100608.36+021820.1,151.534856,2.3055977,0.0000,4,21.5444,-99.9,-99.9,25.2503,0.2853,23.9093,0.4055,23.1207,0.3023,21.5444,0.016
100520264,VVDS-J100611.88+021816.9,151.549525,2.3047091,0.4185,4,20.2498,-99.9,-99.9,22.1817,0.0579,21.1877,0.1049,20.856,0.102,20.2498,0.0081
100520423,VVDS-J100341.46+021823.7,150.922791,2.3066007,0.7476,4,22.0403,-99.9,-99.9,23.1552,0.3357,23.0114,0.304,22.6955,0.2298,22.0403,0.0223
100520538,VVDS-J100608.93+021825.5,151.53721,2.3071006,0.1891,3,21.9326,-99.9,-99.9,23.3512,0.0996,22.5804,0.2022,22.4858,0.2198,21.9326,0.0214
100520818,VVDS-J100634.75+021828.3,151.644809,2.3078885,0.7239,4,21.9161,-99.9,-99.9,99.99,99.99,24.3513,0.5357,23.5344,0.3788,21.9161,0.0486
100521605,VVDS-J100600.81+021832.7,151.503412,2.3091006,0.0000,3,21.3491,-99.9,-99.9,23.4137,0.1036,22.6886,0.2164,22.2762,0.2002,21.3491,0.0141
100522150,VVDS-J100554.23+021838.9,151.475991,2.3108326,0.8313,3,22.1707,-99.9,-99.9,24.0102,0.1421,23.5974,0.3752,23.0779,0.3077,22.1707,0.0326
100522191,VVDS-J100606.37+021838.4,151.526547,2.3106747,0.0000,4,21.8009,-99.9,-99.9,26.6717,0.7852,24.7933,0.6955,23.8297,0.44,21.8009,0.0187
100522446,VVDS-J100404.94+021836.1,151.020592,2.3100492,0.0000,4,20.111,-99.9,-99.9,23.5097,0.1132,22.3725,0.2591,21.6704,0.1352,20.111,0.0082
100522499,VVDS-J100259.33+021836.0,150.747239,2.3100135,0.0000,3,20.3091,-99.9,-99.9,24.3191,0.5954,22.6767,0.2607,21.9731,0.1432,20.3091,0.0077
100522707,VVDS-J100614.85+021838.0,151.561888,2.3105829,0.4259,4,20.0061,-99.9,-99.9,21.0605,0.0332,20.4818,0.0757,20.4248,0.0842,20.0061,0.0151
100522871,VVDS-J100253.01+021830.9,150.720875,2.3085957,0.0000,4,18.1738,-99.9,-99.9,22.2058,0.2054,20.6395,0.1,19.848,0.0535,18.1738,0.0027
100523234,VVDS-J100438.23+021842.3,151.159318,2.3117654,0.5224,4,20.0748,-99.9,-99.9,22.5593,0.0769,21.5653,0.1791,20.2391,0.0815,20.0748,0.0086
100523960,VVDS-J100631.43+021849.6,151.630969,2.3138012,0.0000,4,20.8295,-99.9,-99.9,24.0859,0.4414,22.4791,0.1955,21.9296,0.1669,20.8295,0.0274
100524205,VVDS-J100432.33+021840.9,151.13473,2.311363,0.0000,4,18.2931,-99.9,-99.9,21.8098,0.052,20.3937,0.0823,19.739,0.0481,18.2931,0.0032
100524325,VVDS-J100358.92+021851.8,150.995511,2.3143929,0.0000,4,19.3811,-99.9,-99.9,22.8001,0.0808,21.3097,0.1323,20.6201,0.0739,19.3811,0.0056
100524517,VVDS-J100549.89+021854.8,151.45788,2.3152424,0.0000,4,20.4795,-99.9,-99.9,23.5014,0.1089,21.9498,0.1513,21.4067,0.1337,20.4795,0.0084
100525151,VVDS-J100324.75+021851.5,150.853131,2.3143067,0.1645,4,19.6978,-99.9,-99.9,21.804,0.1761,20.6562,0.0982,20.3506,0.0665,19.6978,0.0056
100526172,VVDS-J100633.93+021907.6,151.641393,2.3187781,0.5987,3,21.279,-99.9,-99.9,23.5826,0.3262,22.8491,0.2443,22.1487,0.1964,21.279,0.037
100526216,VVDS-J100647.43+021904.5,151.697629,2.3179367,0.5259,3,20.4199,-99.9,-99.9,22.7427,0.2199,21.835,0.1528,21.2031,0.1274,20.4199,0.0201
100526471,VVDS-J100357.60+021909.7,150.990029,2.3193686,0.7482,3,21.5289,-99.9,-99.9,22.5631,0.0726,22.2203,0.2041,22.0315,0.161,21.5289,0.0206
100527328,VVDS-J100331.27+021918.0,150.880319,2.3216908,0.5580,3,22.0254,-99.9,-99.9,23.8098,0.4723,22.9536,0.2929,22.5096,0.1836,22.0254,0.0214
100527575,VVDS-J100309.75+021915.4,150.790637,2.3209699,0.0000,4,19.172,-99.9,-99.9,22.8455,0.3505,21.5301,0.2033,20.7486,0.0812,19.172,0.0044
100527589,VVDS-J100600.00+021915.7,151.500022,2.3210418,0.0000,4,20.6025,-99.9,-99.9,24.6918,0.2091,23.1444,0.2719,22.3909,0.2111,20.6025,0.0092
100527861,VVDS-J100627.37+021910.2,151.614073,2.3195223,0.0000,3,18.1498,-99.9,-99.9,18.8737,0.0339,18.3081,0.0279,18.3726,0.0339,18.1498,0.0058
100528131,VVDS-J100611.17+021923.7,151.546544,2.3232688,0.0000,4,21.7399,-99.9,-99.9,26.4534,0.7292,24.2274,0.5107,23.2157,0.321,21.7399,0.0188
100528378,VVDS-J100339.80+021921.6,150.915851,2.32267,0.0000,4,19.3598,-99.9,-99.9,22.232,0.2585,20.9507,0.1396,20.3907,0.0765,19.3598,0.0041
100528544,VVDS-J100332.20+021922.9,150.884169,2.3230404,0.1758,3,20.5989,-99.9,-99.9,21.973,0.1911,21.1044,0.121,21.0416,0.0917,20.5989,0.009
100528653,VVDS-J100340.76+021925.8,150.919872,2.323857,0.0000,4,19.6564,-99.9,-99.9,24.036,0.6553,22.4057,0.22,21.6508,0.1538,19.6564,0.0048
100528846,VVDS-J100414.86+021925.5,151.061938,2.3237532,0.7421,3,20.8307,-99.9,-99.9,23.678,0.1271,22.8212,0.2717,22.0803,0.1448,20.8307,0.0147
100528983,VVDS-J100406.89+021929.4,151.028746,2.3248338,0.3847,4,21.4418,-99.9,-99.9,22.865,0.0819,22.2436,0.3259,21.8921,0.137,21.4418,0.0195
100529078,VVDS-J100626.27+021921.7,151.609496,2.3226989,0.0000,4,18.0389,-99.9,-99.9,20.6521,0.0772,19.2821,0.0432,18.8205,0.0391,18.0389,0.0055
100529205,VVDS-J100428.81+021934.6,151.120074,2.3262929,0.0000,3,22.4516,-99.9,-99.9,22.3153,0.0654,23.6761,0.3988,23.6065,0.3091,22.4516,0.0384
100529517,VVDS-J100355.01+021932.9,150.979235,2.3258283,0.0000,4,21.0358,-99.9,-99.9,25.0527,0.4737,23.6708,0.4358,22.8323,0.2098,21.0358,0.014
100529724,VVDS-J100640.41+021937.9,151.668414,2.3272091,0.6107,3,21.8162,-99.9,-99.9,23.9407,0.3956,23.0599,0.2554,22.5158,0.221,21.8162,0.0474
100529861,VVDS-J100310.56+021938.2,150.79403,2.3272983,0.4110,3,21.6701,-99.9,-99.9,23.547,0.4022,22.7053,0.3185,22.2726,0.1651,21.6701,0.0177
100529924,VVDS-J100639.93+021938.0,151.666412,2.3272239,0.0000,4,20.3171,-99.9,-99.9,23.9547,0.3778,22.4754,0.1915,21.8575,0.1613,20.3171,0.0176
100529929,VVDS-J100650.90+021936.3,151.712107,2.3267565,0.6010,3,21.697,-99.9,-99.9,23.2023,0.2723,22.787,0.2795,22.2697,0.1969,21.697,0.0465
100529997,VVDS-J100636.98+021939.0,151.65412,2.3275236,0.2456,3,21.4583,-99.9,-99.9,23.1886,0.2562,22.313,0.1766,22.2153,0.1929,21.4583,0.0362
100530067,VVDS-J100344.77+021940.3,150.936553,2.327867,0.0000,4,21.0113,-99.9,-99.9,25.1587,0.9793,23.6435,0.4074,22.919,0.2177,21.0113,0.0099
100530094,VVDS-J100609.71+021935.2,151.540472,2.3264559,0.5663,4,21.178,-99.9,-99.9,23.179,0.0978,22.4661,0.2008,21.8368,0.1654,21.178,0.0159
100530532,VVDS-J100643.13+021943.7,151.679734,2.3288088,0.0000,4,21.383,-99.9,-99.9,24.7456,0.5962,23.7017,0.3579,23.1847,0.3108,21.383,0.0308
100530568,VVDS-J100328.74+021943.5,150.869766,2.328773,0.7498,3,22.238,-99.9,-99.9,99.99,99.99,24.3786,0.7166,23.5393,0.3011,22.238,0.0223
100530576,VVDS-J100308.50+021944.2,150.78542,2.3289622,0.0000,4,20.9746,-99.9,-99.9,24.9688,0.8452,23.5536,0.4009,22.8914,0.2223,20.9746,0.0111
100530589,VVDS-J100557.93+021944.9,151.491384,2.3291649,0.7511,3,22.4744,-99.9,-99.9,24.5325,0.1818,24.1852,0.4834,23.5707,0.39,22.4744,0.0332
100530765,VVDS-J100435.00+021944.4,151.145859,2.32901,0.6159,3,21.6586,-99.9,-99.9,23.6409,0.123,99.99,99.99,22.8638,0.2093,21.6586,0.0217
100530920,VVDS-J100304.93+021933.2,150.770577,2.3259138,0.4535,3,19.1449,-99.9,-99.9,22.2936,0.2221,21.0005,0.121,19.9631,0.0565,19.1449,0.0048
100531508,VVDS-J100635.57+021951.2,151.648248,2.3309147,0.6714,3,21.3587,-99.9,-99.9,24.2939,0.4536,23.5231,0.3278,22.6784,0.2423,21.3587,0.0332
100531717,VVDS-J100428.32+021946.2,151.118032,2.3295175,0.3074,4,21.3876,-99.9,-99.9,21.0645,0.0368,21.8624,0.1682,21.8969,0.1358,21.3876,0.0248
100531983,VVDS-J100435.56+021938.4,151.14819,2.3273391,0.0612,4,19.2385,-99.9,-99.9,20.1538,0.0237,19.6087,0.0794,19.6232,0.0457,19.2385,0.0058
100532213,VVDS-J100351.40+021955.2,150.964201,2.3320151,0.0000,4,20.4822,-99.9,-99.9,21.2236,0.1352,20.7421,0.1011,20.7577,0.0787,20.4822,0.0077
100532263,VVDS-J100350.41+021949.0,150.960049,2.330291,0.0000,3,18.2017,-99.9,-99.9,18.5044,0.0471,18.1089,0.03,18.1872,0.0241,18.2017,0.0024
100549266,VVDS-J100635.84+022212.5,151.64936,2.3701617,0.0000,4,21.0279,-99.9,-99.9,24.907,0.5338,25.2058,0.7038,24.2886,0.6729,21.0279,0.0222
100550669,VVDS-J100406.47+022221.0,151.026978,2.3725035,0.5907,4,20.6954,-99.9,-99.9,22.5701,0.0959,21.797,0.2005,21.2754,0.1599,20.6954,0.0112
100551067,VVDS-J100443.24+022222.5,151.1802,2.3729417,0.6740,3,20.6924,-99.9,-99.9,22.3897,0.0727,21.8661,0.1759,21.2381,0.1619,20.6924,0.0131
100551546,VVDS-J100648.05+022229.5,151.700246,2.3748871,0.0000,4,19.7889,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.7889,0.0085
100551666,VVDS-J100631.07+022227.2,151.629469,2.3742225,0.0000,4,18.4909,-99.9,-99.9,19.4455,0.0433,19.3238,0.0288,19.441,0.0802,18.4909,0.0042
100551879,VVDS-J100441.11+022235.7,151.171311,2.3766071,0.0000,4,20.43,-99.9,-99.9,25.0439,0.8189,22.9961,0.224,23.5213,0.5278,20.43,0.0105
100551948,VVDS-J100354.87+022234.6,150.978665,2.3762959,0.6128,4,20.2693,-99.9,-99.9,22.2673,0.1998,21.7591,0.1422,21.2469,0.164,20.2693,0.0119
100551992,VVDS-J100446.54+022237.4,151.193937,2.3770631,0.6268,3,21.8723,-99.9,-99.9,23.6322,0.4227,23.0193,0.2235,22.0889,0.1838,21.8723,0.029
100552411,VVDS-J100303.42+022235.6,150.764274,2.3765736,0.1755,3,18.8792,-99.9,-99.9,21.3023,0.0978,19.8263,0.0688,19.4717,0.071,18.8792,0.0053
100552514,VVDS-J100351.10+022223.3,150.962935,2.3731659,0.0000,4,17.7455,-99.9,-99.9,18.9351,0.054,18.6418,0.0384,17.8485,0.0323,17.7455,0.0021
100552549,VVDS-J100616.70+022243.9,151.5696,2.3788723,0.0000,4,20.4462,-99.9,-99.9,24.824,0.717,23.2997,0.2105,22.3621,0.2464,20.4462,0.0132
100552554,VVDS-J100309.63+022240.2,150.790139,2.3778568,0.0000,4,18.8938,-99.9,-99.9,22.5077,0.1658,20.9336,0.1404,20.2323,0.1009,18.8938,0.0051
100552881,VVDS-J100632.39+022239.4,151.634964,2.377614,0.0000,4,17.9222,-99.9,-99.9,18.2773,0.0294,17.95,0.0164,17.9078,0.0302,17.9222,0.0036
100552895,VVDS-J100252.95+022248.4,150.720629,2.3801364,0.8278,4,21.7364,-99.9,-99.9,23.4828,0.2837,23.34,0.391,22.8215,0.3843,21.7364,0.0305
100552997,VVDS-J100627.67+022246.7,151.61533,2.3796529,0.0000,4,20.0035,-99.9,-99.9,23.5542,0.3436,23.1344,0.1913,21.4254,0.135,20.0035,0.0102
100553147,VVDS-J100304.06+022246.7,150.766938,2.379659,0.0000,4,18.9137,-99.9,-99.9,22.7284,0.1913,21.1418,0.1195,20.429,0.1165,18.9137,0.0062
100553364,VVDS-J100612.34+022252.5,151.551434,2.381261,0.5145,3,21.4591,-99.9,-99.9,99.99,99.99,23.7575,0.2988,22.4595,0.2217,21.4591,0.0264
