ds_spectra.NUM,ds_spectra.ID_IAU,ds_spectra.ALPHA,ds_spectra.DELTA,ds_spectra.Z,ds_spectra.ZFLAGS,ds_spectra.MAGI,ds_cfh12k.MAG_AUTO_U,ds_cfh12k.MAGERR_AUTO_U,ds_cfh12k.MAG_AUTO_B,ds_cfh12k.MAGERR_AUTO_B,ds_cfh12k.MAG_AUTO_V,ds_cfh12k.MAGERR_AUTO_V,ds_cfh12k.MAG_AUTO_R,ds_cfh12k.MAGERR_AUTO_R,ds_cfh12k.MAG_AUTO_I,ds_cfh12k.MAGERR_AUTO_I,MAG_AUTO_U,MAGERR_AUTO_U,MAG_AUTO_G,MAGERR_AUTO_G,MAG_AUTO_R,MAGERR_AUTO_R,MAG_AUTO_I,MAGERR_AUTO_I,MAG_AUTO_Z,MAGERR_AUTO_Z
020090930,VVDS-J022608.96-044848.3,36.5373426,-4.8134417,0.2659,4,21.1659,-99.9,-99.9,22.666,0.0404,21.7745,0.0232,21.5555,0.0211,21.1659,0.0163,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020090963,VVDS-J022614.02-044834.9,36.558442,-4.80972,0.6378,4,23.2229,-99.9,-99.9,24.5057,0.1091,24.2725,0.1005,23.5935,0.0703,23.2229,0.0645,24.755829,0.030300,24.385613,0.014700,23.726221,0.010600,23.278616,0.010000,23.257241,0.023400
020091030,VVDS-J022614.91-044837.0,36.5621477,-4.8103032,0.5744,24,22.0006,-99.9,-99.9,23.1935,0.0524,22.7938,0.0396,22.3486,0.0321,22.0006,0.0266,23.295523,0.010000,22.986785,0.010000,22.359975,0.010000,22.024956,0.010000,21.992772,0.010000
020091084,VVDS-J022505.32-044840.5,36.2721888,-4.8112774,0.4673,4,20.5135,-99.9,-99.9,21.423,0.0144,20.9592,0.0118,20.6997,0.0108,20.5135,0.0119,21.432360,0.010000,21.139838,0.010000,20.664477,0.010000,20.469888,0.010000,20.471067,0.010000
020091095,VVDS-J022708.99-044842.8,36.7874694,-4.8118953,0.0307,3,20.8388,-99.9,-99.9,21.8762,0.0261,21.3023,0.0176,21.1178,0.0167,20.8388,0.0153,22.442400,0.010000,21.444744,0.010000,21.041978,0.010000,20.809839,0.010000,20.728476,0.010000
020091227,VVDS-J022713.53-044834.5,36.8063823,-4.8095896,0.4453,4,22.0153,-99.9,-99.9,23.1134,0.0461,22.5124,0.0306,22.175,0.0267,22.0153,0.026,23.172877,0.010000,22.751273,0.010000,22.171171,0.010000,21.897147,0.010000,21.817463,0.010000
020091279,VVDS-J022556.15-044833.1,36.4839591,-4.8092206,0.6417,4,23.6681,-99.9,-99.9,24.6976,0.093,24.2766,0.0773,24.4108,0.102,23.6681,0.0699,24.824358,0.028600,24.450866,0.013600,24.013809,0.012100,23.590855,0.011100,23.526748,0.025700
020091377,VVDS-J022607.57-044832.7,36.5315738,-4.8090963,0.4433,4,23.8844,-99.9,-99.9,24.6562,0.1191,24.2566,0.0991,23.8323,0.0839,23.8844,0.1136,24.757405,0.030700,24.390687,0.014700,23.827680,0.011600,23.596737,0.012700,23.558304,0.030000
020091402,VVDS-J022700.60-044831.7,36.7525115,-4.8088074,0.0000,3,23.1046,-99.9,-99.9,24.6996,0.1109,24.2364,0.0868,23.8149,0.0753,23.1046,0.0568,25.643357,0.059100,24.520057,0.015400,23.682341,0.010000,23.107882,0.010000,22.819000,0.014200
020091465,VVDS-J022632.45-044831.5,36.6352184,-4.8087736,0.8836,4,22.5502,-99.9,-99.9,24.1034,0.0807,23.6387,0.062,23.3249,0.055,22.5502,0.0376,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020091468,VVDS-J022723.54-044829.7,36.8481174,-4.80825,0.9631,3,23.1269,-99.9,-99.9,24.511,0.0971,24.0746,0.0795,24.0158,0.0818,23.1269,0.0524,24.546853,0.021500,24.243032,0.011800,23.841474,0.010800,23.190330,0.010000,22.909667,0.015500
020091559,VVDS-J022608.90-044834.8,36.537085,-4.8096928,0.0000,4,20.1665,-99.9,-99.9,23.4347,0.0595,22.0706,0.0268,21.3488,0.0187,20.1665,0.0089,23.537852,0.017000,22.330023,0.010000,21.334707,0.010000,20.300057,0.010000,19.851019,0.010000
020091616,VVDS-J022518.64-044831.2,36.3276942,-4.8086878,0.3086,3,22.4226,-99.9,-99.9,24.3108,0.0689,23.1206,0.04,22.8228,0.0369,22.4226,0.0395,24.449319,0.025700,23.460459,0.010000,22.713408,0.010000,22.397604,0.010000,22.262238,0.011600
020091623,VVDS-J022728.12-044833.0,36.8671742,-4.8091889,0.1401,4,21.5068,-99.9,-99.9,22.7677,0.0393,22.0362,0.0237,21.8509,0.0227,21.5068,0.0195,23.419088,0.010300,22.255413,0.010000,21.764708,0.010000,21.473030,0.010000,21.361643,0.010000
020091636,VVDS-J022620.03-044830.0,36.5834842,-4.8083403,0.3083,4,23.487,-99.9,-99.9,25.0099,0.1418,24.1472,0.085,23.8248,0.077,23.487,0.0725,25.291582,0.045700,24.429692,0.013800,23.689050,0.010000,23.551434,0.011300,23.142885,0.019500
020091652,VVDS-J022616.17-044840.5,36.5673753,-4.8112717,0.3824,3,20.6215,-99.9,-99.9,23.236,0.0586,22.0203,0.0282,21.3899,0.0206,20.6215,0.0129,23.995717,0.029100,22.583557,0.010000,21.414328,0.010000,20.770996,0.010000,20.361502,0.010000
020091658,VVDS-J022541.43-044831.5,36.422637,-4.8087588,0.0000,4,20.6795,-99.9,-99.9,24.594,0.1004,23.1741,0.0384,22.2654,0.0246,20.6795,0.0132,25.653746,0.057900,23.765111,0.010000,22.607016,0.010000,21.016135,0.010000,20.357508,0.010000
020091750,VVDS-J022526.50-044827.5,36.3604555,-4.8076584,1.1137,3,23.3462,-99.9,-99.9,25.2218,0.1227,24.7559,0.1204,24.2313,0.0976,23.3462,0.0788,25.202477,0.039100,24.861127,0.019900,24.234204,0.014900,23.565434,0.011200,22.909286,0.015100
020091821,VVDS-J022733.30-044827.5,36.8887579,-4.807646,0.6127,4,23.1534,-99.9,-99.9,24.9393,0.1355,24.4623,0.1035,23.6716,0.0681,23.1534,0.0596,25.269777,0.048100,24.647212,0.019500,23.744849,0.011200,23.117296,0.010000,22.973428,0.018100
020091835,VVDS-J022523.51-044829.5,36.3479917,-4.8082194,1.1904,3,23.2214,-99.9,-99.9,23.7148,0.0481,23.6424,0.0553,23.6283,0.0627,23.2214,0.0723,23.741783,0.011700,23.523224,0.010000,23.441440,0.010000,23.209618,0.010000,22.891738,0.017000
020092215,VVDS-J022610.70-044823.6,36.5446178,-4.8065757,0.4048,3,23.2252,-99.9,-99.9,24.9481,0.1435,24.0013,0.0809,23.6015,0.0688,23.2252,0.0624,25.275193,0.047200,24.411832,0.014200,23.593787,0.010000,23.239117,0.010000,23.083765,0.018200
020092360,VVDS-J022635.58-044825.5,36.6482664,-4.8070916,0.5366,4,22.5729,-99.9,-99.9,24.0028,0.0746,23.5731,0.0603,22.9423,0.0418,22.5729,0.0368,24.308357,0.017700,23.815288,0.010000,22.945752,0.010000,22.576858,0.010000,22.566818,0.011200
020092408,VVDS-J022544.61-044822.6,36.4358905,-4.8062864,0.6536,3,23.9093,-99.9,-99.9,25.2057,0.1539,25.075,0.1478,24.3048,0.0989,23.9093,0.1351,25.383481,0.058500,24.777007,0.023600,24.266505,0.019600,23.846772,0.018300,23.711743,0.040000
020092426,VVDS-J022729.10-044825.6,36.8712702,-4.8071311,0.3778,4,21.7687,-99.9,-99.9,24.0656,0.0788,22.8887,0.0375,22.3258,0.0292,21.7687,0.0222,24.840712,0.032000,23.410723,0.010000,22.302794,0.010000,21.818671,0.010000,21.580221,0.010000
020092505,VVDS-J022508.75-044826.5,36.2864871,-4.8073732,0.9740,3,21.6512,-99.9,-99.9,23.0054,0.0386,22.6545,0.0363,22.4844,0.0357,21.6512,0.0281,22.959407,0.010000,22.643259,0.010000,22.346648,0.010000,21.693171,0.010000,21.366023,0.010000
020092542,VVDS-J022521.40-044830.8,36.3391982,-4.8085783,0.0000,4,19.5271,-99.9,-99.9,23.2607,0.0388,21.7613,0.0193,20.9005,0.0128,19.5271,0.0069,24.544401,0.029200,22.332092,0.010000,21.124724,0.010000,19.791761,0.010000,19.268188,0.010000
020092543,VVDS-J022522.89-044823.9,36.3453893,-4.8066518,0.8498,4,21.9605,-99.9,-99.9,24.3017,0.0684,23.5047,0.0516,22.9077,0.0391,21.9605,0.0286,24.380895,0.023700,23.647279,0.010000,22.981833,0.010000,22.028139,0.010000,21.694778,0.010000
020092684,VVDS-J022718.44-044821.8,36.8268579,-4.8060651,0.8834,3,22.8537,-99.9,-99.9,23.944,0.0785,23.6976,0.0708,23.6033,0.0784,22.8537,0.0593,24.208671,0.021900,23.813715,0.011200,23.559113,0.011700,22.898411,0.010000,22.685576,0.018200
020092770,VVDS-J022719.87-044834.0,36.8328239,-4.8094536,0.0539,3,20.5665,-99.9,-99.9,21.659,0.0242,21.0338,0.016,20.7956,0.0149,20.5665,0.0189,22.251747,0.010000,21.125804,0.010000,20.686828,0.010000,20.434070,0.010000,20.355397,0.010000
020092844,VVDS-J022509.26-044817.8,36.2885949,-4.8049695,0.8324,3,23.1878,-99.9,-99.9,24.9055,0.1112,24.6306,0.1222,24.4351,0.1405,23.1878,0.0709,24.710802,0.028800,24.356531,0.015100,23.889002,0.012900,23.191010,0.010000,22.972053,0.018800
020092923,VVDS-J022611.64-044817.5,36.5485237,-4.8048665,0.7359,3,22.6488,-99.9,-99.9,25.4027,0.2095,24.4464,0.1167,23.5827,0.0715,22.6488,0.0422,25.800188,0.082600,24.813204,0.022700,23.803141,0.011800,22.784157,0.010000,22.524995,0.012800
020092971,VVDS-J022701.56-044821.9,36.7565061,-4.8061022,0.3439,4,21.4457,-99.9,-99.9,22.5794,0.0366,21.8324,0.0226,21.6113,0.021,21.4457,0.021,22.664222,0.010000,22.122261,0.010000,21.586852,0.010000,21.481045,0.010000,21.325965,0.010000
020092984,VVDS-J022549.34-044817.6,36.4555936,-4.804912,0.8894,3,22.7997,-99.9,-99.9,25.8881,0.2387,25.2075,0.1522,24.1259,0.081,22.7997,0.0512,25.800558,0.087300,25.150296,0.031900,24.072819,0.015600,22.951731,0.010000,22.261865,0.010000
020093151,VVDS-J022637.04-044822.1,36.6543707,-4.8061399,0.0000,4,19.679,-99.9,-99.9,21.0446,0.0172,20.2691,0.0104,20.0045,0.0089,19.679,0.0066,21.751198,0.010000,20.578012,0.010000,20.008888,0.010000,19.712055,0.010000,19.611322,0.010000
020093264,VVDS-J022704.75-044818.3,36.76981,-4.8050863,0.7281,4,21.5992,-99.9,-99.9,24.9932,0.1504,23.6997,0.0664,22.7783,0.0404,21.5992,0.0212,25.591693,0.084100,24.313362,0.019700,22.946898,0.010000,21.662692,0.010000,21.199482,0.010000
020093287,VVDS-J022657.45-044822.0,36.7394109,-4.8061307,0.0000,4,17.645,-99.9,-99.9,19.9809,0.0104,18.7714,0.005,18.247,0.0039,17.645,0.0026,21.501527,0.010000,19.219350,0.010000,18.163020,0.010000,17.657756,0.010000,17.443570,0.010000
020093311,VVDS-J022736.90-044815.6,36.9037587,-4.8043425,0.6134,4,21.8737,-99.9,-99.9,24.3432,0.0943,23.5542,0.0568,22.6155,0.0348,21.8737,0.0239,24.871524,0.036800,23.850118,0.010300,22.726765,0.010000,21.931540,0.010000,21.617825,0.010000
020093316,VVDS-J022630.49-044812.4,36.6270729,-4.8034621,0.7718,3,23.2638,-99.9,-99.9,26.7773,0.5906,25.812,0.3376,24.3941,0.1228,23.2638,0.0666,29.130346,1.605300,26.465472,0.091900,24.785237,0.026100,23.436486,0.010500,22.737443,0.013900
020093364,VVDS-J022752.90-044816.1,36.9704552,-4.8044802,0.0000,4,21.6635,-99.9,-99.9,25.321,0.176,23.8309,0.0682,23.0824,0.0463,21.6635,0.019,26.455462,0.138500,24.267100,0.013100,23.154678,0.010000,21.842448,0.010000,21.304438,0.010000
020093389,VVDS-J022648.08-044813.8,36.7003632,-4.8038434,0.6375,3,23.9022,-99.9,-99.9,24.8117,0.1285,24.3138,0.1101,24.1899,0.1113,23.9022,0.1191,25.260756,0.036300,24.916164,0.019300,24.363129,0.015400,23.950447,0.014500,23.732411,0.028800
020093407,VVDS-J022718.02-044817.3,36.8251227,-4.8048292,0.2379,4,21.3776,-99.9,-99.9,22.7207,0.0404,21.917,0.0244,21.6955,0.0231,21.3776,0.0216,23.167030,0.010900,22.199006,0.010000,21.635733,0.010000,21.390352,0.010000,21.275530,0.010000
020093413,VVDS-J022618.33-044815.0,36.5764145,-4.8041746,0.0000,4,20.8458,-99.9,-99.9,24.4398,0.1036,22.9042,0.041,22.0728,0.0267,20.8458,0.0124,26.019899,0.087100,23.512875,0.010000,22.271589,0.010000,21.079215,0.010000,20.618193,0.010000
020093462,VVDS-J022514.25-044816.5,36.309416,-4.8045988,0.4675,4,21.6192,-99.9,-99.9,22.908,0.0317,22.2761,0.025,21.9357,0.022,21.6192,0.0229,23.044007,0.010000,22.529074,0.010000,21.908104,0.010000,21.578808,0.010000,21.485482,0.010000
020093471,VVDS-J022546.16-044813.7,36.4423664,-4.8038173,0.6040,4,22.6098,-99.9,-99.9,24.1111,0.079,23.623,0.0547,23.2178,0.0484,22.6098,0.0522,24.219946,0.023300,23.945141,0.013000,23.330127,0.010000,22.781310,0.010000,22.561926,0.015600
020093488,VVDS-J022718.85-044816.1,36.8285437,-4.8044826,0.2494,4,21.9631,-99.9,-99.9,23.3866,0.0549,22.6589,0.0349,22.4579,0.0336,21.9631,0.03,23.754836,0.015200,22.912734,0.010000,22.350379,0.010000,22.006712,0.010000,21.817099,0.010000
020093512,VVDS-J022529.16-044820.3,36.3715287,-4.8056607,0.0000,4,19.8026,-99.9,-99.9,22.3611,0.0242,21.1177,0.0139,20.4397,0.0101,19.8026,0.008,23.733665,0.015700,21.566002,0.010000,20.477922,0.010000,19.877589,0.010000,19.622265,0.010000
020093585,VVDS-J022551.75-044811.8,36.4656593,-4.8032807,0.7537,3,23.7987,-99.9,-99.9,25.4344,0.1867,24.9224,0.1349,24.2904,0.1007,23.7987,0.1278,25.133440,0.044200,24.822098,0.022400,24.517225,0.022400,23.957312,0.018200,23.761298,0.037300
020093759,VVDS-J022524.66-044809.6,36.3527792,-4.8026837,1.1127,3,23.663,-99.9,-99.9,24.936,0.1038,25.1551,0.1765,24.3782,0.1153,23.663,0.1082,25.009612,0.028800,24.766493,0.016000,24.486683,0.016500,24.016695,0.015000,23.535104,0.023500
020093796,VVDS-J022602.37-044819.5,36.5098877,-4.8054182,0.0000,4,19.3784,-99.9,-99.9,22.7272,0.0282,21.2577,0.0114,20.4748,0.0077,19.3784,0.0046,24.252393,0.026700,21.903432,0.010000,20.659687,0.010000,19.592217,0.010000,19.163065,0.010000
020093882,VVDS-J022558.00-044809.1,36.4916849,-4.8025484,0.0000,3,22.9737,-99.9,-99.9,99.99,99.99,25.2983,0.1263,24.6706,0.0952,22.9737,0.0375,28.737199,0.856100,26.093675,0.050600,24.777989,0.019900,23.253515,0.010000,22.671093,0.010000
020093999,VVDS-J022757.37-044811.5,36.9890642,-4.803213,0.6037,3,21.9997,-99.9,-99.9,23.2705,0.0553,22.8893,0.0434,22.3324,0.0333,21.9997,0.0284,23.399227,0.014000,22.978159,0.010000,22.345323,0.010000,21.951098,0.010000,21.872827,0.011500
020094037,VVDS-J022511.17-044809.6,36.296555,-4.8026921,0.8357,4,21.9386,-99.9,-99.9,24.6055,0.0826,23.8198,0.063,23.1155,0.0446,21.9386,0.0279,24.606237,0.026700,24.039012,0.011500,23.220836,0.010000,22.148610,0.010000,21.734830,0.010000
020094038,VVDS-J022606.39-044815.2,36.5266432,-4.8042296,0.1799,24,21.0419,-99.9,-99.9,22.2463,0.0325,21.4743,0.018,21.3645,0.0183,21.0419,0.0166,22.739952,0.010000,21.786823,0.010000,21.335207,0.010000,21.082957,0.010000,21.010319,0.010000
020094223,VVDS-J022545.17-044809.0,36.4382219,-4.8025151,0.6990,4,22.7316,-99.9,-99.9,24.1155,0.0838,23.7136,0.0622,23.1522,0.0491,22.7316,0.0629,24.132658,0.020100,23.823296,0.010700,23.342619,0.010000,22.844731,0.010000,22.664665,0.017400
020094239,VVDS-J022623.61-044807.9,36.5983814,-4.8022051,0.8020,3,22.4604,-99.9,-99.9,24.0031,0.0967,23.8667,0.0822,23.1223,0.0534,22.4604,0.0391,24.317593,0.019900,23.872662,0.010000,23.416298,0.010000,22.575692,0.010000,22.346082,0.010000
020094243,VVDS-J022556.73-044814.1,36.4863783,-4.8039355,0.0000,4,20.9422,-99.9,-99.9,21.4676,0.0153,21.0332,0.0113,21.0539,0.0113,20.9422,0.0106,21.973893,0.010000,21.214247,0.010000,21.003443,0.010000,20.919355,0.010000,20.916524,0.010000
020094354,VVDS-J022758.84-044815.7,36.9951979,-4.8043614,0.2105,4,18.9775,-99.9,-99.9,20.3147,0.0129,19.6099,0.0079,19.4062,0.0071,18.9775,0.0048,20.682868,0.010000,19.849637,0.010000,19.353992,0.010000,19.009782,0.010000,18.936455,0.010000
020094380,VVDS-J022706.00-044805.7,36.7750413,-4.8016083,0.5116,4,23.3435,-99.9,-99.9,24.7537,0.122,24.2661,0.0949,23.6729,0.0712,23.3435,0.0738,24.618976,0.028800,24.355849,0.016600,23.622248,0.011300,23.291436,0.011600,23.221056,0.026300
020094548,VVDS-J022613.38-044808.5,36.5557602,-4.8023747,0.8677,4,21.3997,-99.9,-99.9,22.6536,0.0398,22.2747,0.03,21.9774,0.0263,21.3997,0.0183,22.786482,0.010000,22.401176,0.010000,22.091494,0.010000,21.481996,0.010000,21.322526,0.010000
020094571,VVDS-J022556.20-044804.2,36.4842032,-4.8011912,0.8013,3,22.8932,-99.9,-99.9,24.5421,0.0854,23.8357,0.0587,23.7369,0.0634,22.8932,0.0391,24.754282,0.030000,24.117492,0.011200,23.541850,0.010000,22.762334,0.010000,22.515985,0.011300
020094572,VVDS-J022806.61-044802.2,37.0275635,-4.8006253,0.9197,4,23.3933,-99.9,-99.9,24.8272,0.1504,24.1081,0.0985,23.9948,0.1082,23.3933,0.0851,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020094657,VVDS-J022625.05-044805.2,36.6044133,-4.8014614,0.3786,3,22.0385,-99.9,-99.9,23.3215,0.0565,22.4918,0.0399,22.3333,0.0396,22.0385,0.0319,23.316622,0.012700,22.740615,0.010000,22.108785,0.010000,21.958931,0.010000,21.773789,0.010000
020094697,VVDS-J022716.98-044805.5,36.8207873,-4.8015401,0.5196,4,21.719,-99.9,-99.9,22.9412,0.0431,22.4512,0.0306,22.0571,0.0261,21.719,0.023,23.074253,0.010000,22.678017,0.010000,21.959419,0.010000,21.660893,0.010000,21.584508,0.010000
020094710,VVDS-J022534.84-044800.9,36.3951963,-4.8002745,0.8495,3,23.4862,-99.9,-99.9,24.9421,0.0995,24.6831,0.1118,24.4722,0.1163,23.4862,0.0867,24.934082,0.032400,24.579761,0.016200,24.341139,0.017400,23.662059,0.012900,23.433367,0.025800
020094711,VVDS-J022549.26-044800.8,36.455268,-4.8002438,1.1974,3,23.7973,-99.9,-99.9,24.5312,0.0928,24.3587,0.0788,24.254,0.0861,23.7973,0.1089,24.551005,0.020400,24.291033,0.010600,24.145946,0.012200,23.868851,0.013000,23.463980,0.021800
020094726,VVDS-J022714.45-044801.9,36.8102463,-4.8005433,0.7248,3,22.3417,-99.9,-99.9,23.8492,0.0725,23.6204,0.0658,23.1285,0.0532,22.3417,0.0377,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020094737,VVDS-J022816.34-044802.4,37.0681194,-4.8006712,1.0258,4,22.2629,-99.9,-99.9,23.9037,0.0741,23.4141,0.0547,23.1864,0.0518,22.2629,0.0349,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020094754,VVDS-J022529.29-044802.9,36.3720454,-4.8008199,0.4390,4,23.0312,-99.9,-99.9,24.0752,0.0597,23.4823,0.0507,22.9782,0.041,23.0312,0.0646,24.198782,0.017000,23.754300,0.010000,23.183017,0.010000,22.813807,0.010000,22.786232,0.014700
020094835,VVDS-J022542.45-044800.3,36.4268757,-4.8001043,0.6416,3,23.4582,-99.9,-99.9,24.56,0.0968,24.1482,0.0704,23.8477,0.067,23.4582,0.0882,24.748793,0.027000,24.370462,0.013300,23.925998,0.011800,23.471992,0.010800,23.426382,0.025400
020094963,VVDS-J022601.96-044759.9,36.5082028,-4.7999835,0.8028,4,23.5213,-99.9,-99.9,24.3509,0.0641,24.2292,0.0575,24.016,0.0562,23.5213,0.0579,24.415535,0.017400,24.214640,0.010000,24.029867,0.010900,23.559376,0.010000,23.401711,0.020400
020095227,VVDS-J022551.99-044759.2,36.4666527,-4.7997779,0.9648,3,21.9024,-99.9,-99.9,25.1185,0.1474,24.0509,0.07,23.21,0.0453,21.9024,0.0289,25.210981,0.049300,24.430007,0.016100,23.363705,0.010000,22.233772,0.010000,21.607543,0.010000
020095302,VVDS-J022551.26-044757.9,36.4635842,-4.799443,0.8811,3,23.1196,-99.9,-99.9,24.6848,0.1058,24.1157,0.0689,23.8994,0.0699,23.1196,0.0675,24.629170,0.027900,24.270452,0.013500,23.911912,0.012800,23.128151,0.010000,22.854004,0.016200
020095347,VVDS-J022619.82-044802.7,36.5825984,-4.8007509,0.3893,3,21.3421,-99.9,-99.9,22.785,0.0441,21.921,0.0258,21.6182,0.0227,21.3421,0.0196,22.949334,0.010000,22.308056,0.010000,21.596423,0.010000,21.377214,0.010000,21.193569,0.010000
020095390,VVDS-J022559.48-044759.2,36.4978447,-4.7997834,0.5023,3,23.2548,-99.9,-99.9,24.6136,0.0811,23.9345,0.0526,23.4906,0.0435,23.2548,0.0555,24.729058,0.029700,24.242266,0.012800,23.461909,0.010000,23.137055,0.010000,23.039448,0.018600
020095413,VVDS-J022613.17-044803.0,36.5548776,-4.8008445,0.8705,3,21.2717,-99.9,-99.9,22.836,0.0442,22.4134,0.0331,22.0749,0.0286,21.2717,0.0176,23.003635,0.010000,22.553340,0.010000,22.169167,0.010000,21.381876,0.010000,21.171511,0.010000
020095526,VVDS-J022809.99-044800.1,37.0416329,-4.8000459,0.1409,4,21.1606,-99.9,-99.9,22.2395,0.0318,21.6123,0.0207,21.4759,0.0195,21.1606,0.0149,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
020095605,VVDS-J022722.92-044754.5,36.8455148,-4.7984875,1.0818,4,22.7066,-99.9,-99.9,23.8722,0.0676,23.5596,0.0572,23.3248,0.0508,22.7066,0.038,23.836595,0.010400,23.589510,0.010000,23.320044,0.010000,22.862815,0.010000,22.598295,0.010700
020096032,VVDS-J022543.36-044749.4,36.4306857,-4.7970648,0.6401,3,23.6093,-99.9,-99.9,25.6288,0.2449,25.1208,0.1802,24.292,0.1128,23.6093,0.1234,25.424717,0.042000,24.999588,0.019800,24.606939,0.018400,24.239671,0.018200,23.893719,0.032600
020096233,VVDS-J022655.63-044748.4,36.7318163,-4.7968036,0.5107,4,23.0691,-99.9,-99.9,24.5883,0.1021,24.0129,0.0731,23.6187,0.0629,23.0691,0.053,24.774221,0.026100,24.259322,0.011900,23.510774,0.010000,23.011596,0.010000,22.999700,0.016400
020096542,VVDS-J022538.58-044755.1,36.4107821,-4.7986457,0.0000,4,18.2805,-99.9,-99.9,21.1535,0.0173,19.8,0.0079,19.1245,0.006,18.2805,0.0042,22.582452,0.010000,20.408538,0.010000,19.246462,0.010000,18.476995,0.010000,18.157778,0.010000
020096589,VVDS-J022520.31-044746.3,36.3346523,-4.7962087,1.1164,3,23.822,-99.9,-99.9,25.4834,0.138,25.3016,0.1713,24.6612,0.1236,23.822,0.1054,25.762095,0.060300,25.216564,0.025800,24.596177,0.019500,23.950401,0.014800,23.325219,0.020100
020096596,VVDS-J022516.45-044750.7,36.3185806,-4.7974432,0.4202,4,20.7922,-99.9,-99.9,22.3139,0.0239,21.5084,0.0171,21.0735,0.0142,20.7922,0.0144,22.490807,0.010000,21.879789,0.010000,21.094959,0.010000,20.823346,0.010000,20.670440,0.010000
020096633,VVDS-J022701.15-044745.3,36.7548163,-4.7959179,0.3833,3,23.4352,-99.9,-99.9,24.8935,0.13,23.8598,0.0675,23.53,0.0608,23.4352,0.0736,24.637210,0.024900,24.071891,0.010800,23.389704,0.010000,23.197987,0.010000,23.016367,0.018000
020096683,VVDS-J022659.99-044745.5,36.7499876,-4.7959767,0.2532,3,23.0121,-99.9,-99.9,24.5718,0.1101,23.6002,0.0603,23.2924,0.0547,23.0121,0.0572,24.591704,0.024000,23.772678,0.010000,23.204013,0.010000,22.959964,0.010000,22.789657,0.014700
020096690,VVDS-J022628.08-044759.7,36.617041,-4.7999217,0.3282,4,20.0553,-99.9,-99.9,21.7292,0.0249,20.761,0.0138,20.4447,0.0119,20.0553,0.0094,21.978111,0.010000,21.123075,0.010000,20.416848,0.010000,20.117849,0.010000,19.883009,0.010000
020096728,VVDS-J022548.81-044752.9,36.4534147,-4.798046,0.0000,3,19.4763,-99.9,-99.9,20.5955,0.013,19.9652,0.0076,19.7341,0.0069,19.4763,0.0072,21.311658,0.010000,20.175096,0.010000,19.729219,0.010000,19.525531,0.010000,19.466165,0.010000
020096747,VVDS-J022748.66-044745.9,36.9527875,-4.7960976,0.4803,3,21.664,-99.9,-99.9,23.0535,0.0453,22.427,0.0289,21.9987,0.0242,21.664,0.0283,23.103990,0.010000,22.639415,0.010000,21.906588,0.010000,21.634239,0.010000,21.527379,0.010000
020096748,VVDS-J022600.00-044744.9,36.5000288,-4.7958192,0.5460,3,23.4038,-99.9,-99.9,24.6767,0.0843,24.1141,0.0595,23.6919,0.0505,23.4038,0.063,24.962211,0.036800,24.401430,0.014800,23.694782,0.010200,23.320535,0.010000,23.382032,0.025600
020096894,VVDS-J022620.98-044748.6,36.5874515,-4.7968605,0.7463,4,22.4646,-99.9,-99.9,23.8509,0.0823,23.2621,0.0588,22.9714,0.0544,22.4646,0.045,24.095576,0.022600,23.394164,0.010000,22.984003,0.010000,22.513574,0.010000,22.448515,0.015400
020096988,VVDS-J022641.76-044739.7,36.6740122,-4.7943885,0.8023,3,23.3892,-99.9,-99.9,25.4852,0.2122,25.0301,0.1774,24.4378,0.1298,23.3892,0.075,25.534545,0.042700,25.347863,0.025800,25.045870,0.025800,24.206113,0.016600,24.047696,0.034200
020097004,VVDS-J022555.98-044741.9,36.483283,-4.794983,0.8875,3,23.9183,-99.9,-99.9,25.3403,0.1627,24.3295,0.0841,24.7435,0.1411,23.9183,0.0954,25.005611,0.040200,24.632045,0.019200,24.331137,0.019200,23.786673,0.015900,23.727091,0.036700
020097052,VVDS-J022635.00-044742.2,36.64585,-4.7950779,0.4972,4,22.7701,-99.9,-99.9,23.6724,0.0646,23.5753,0.0648,23.2724,0.0565,22.7701,0.0478,23.715257,0.011500,23.472773,0.010000,23.305897,0.010000,22.936520,0.010000,22.617859,0.013100
020097086,VVDS-J022550.22-044740.5,36.4592793,-4.7946006,0.5318,4,23.6112,-99.9,-99.9,26.1866,0.3125,24.652,0.0964,24.2821,0.0883,23.6112,0.0926,25.453464,0.045100,24.966324,0.019500,24.138166,0.012000,23.721391,0.011200,23.549935,0.023400
020097148,VVDS-J022620.59-044739.4,36.5857953,-4.7942888,0.7030,3,23.308,-99.9,-99.9,26.3377,0.4559,25.2441,0.2217,24.1424,0.1105,23.308,0.072,26.552882,0.129300,25.595392,0.034800,24.520750,0.017200,23.648734,0.010700,23.311085,0.019600
